"Case ID","Origin","Origin Created At","Content ID","URL","Labeling State","Has Consensus?","Qualified Reads","Correct Label","Majority Label","Difficulty","Agreement","Static Highlight Ranges","First Choice Answer","First Choice Votes","First Choice Weight","Second Choice Answer","Second Choice Votes","Second Choice Weight","Third Choice Answer","Third Choice Votes","Third Choice Weight","Fourth Choice Answer","Fourth Choice Votes","Fourth Choice Weight","Fifth Choice Answer","Fifth Choice Votes","Fifth Choice Weight","Sixth Choice Answer","Sixth Choice Votes","Sixth Choice Weight","Seventh Choice Answer","Seventh Choice Votes","Seventh Choice Weight","Eighth Choice Answer","Eighth Choice Votes","Eighth Choice Weight","Pre-Answer Explainer","Internal Notes","Comments","Flags","Explanation","Series","Series Index","Patch","DICOM Study UID","DICOM Series UID","DICOM Instance UID","Tags"
"25734143","ID169","2025-05-12 21:56:13+00:00","58431223","https://go.centaurlabs.com/task/5166/case/25734143","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734144","ID167","2025-05-12 21:56:13+00:00","58431222","https://go.centaurlabs.com/task/5166/case/25734144","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734145","ID166","2025-05-12 21:56:13+00:00","58431221","https://go.centaurlabs.com/task/5166/case/25734145","Labeled","Yes","3","'c'","'c'","","0.333","","'b'","1","0.01","'c'","1","0.01","'d'","1","0.01","'a'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734146","ID160","2025-05-12 21:56:13+00:00","58431220","https://go.centaurlabs.com/task/5166/case/25734146","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'b'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734147","ID152","2025-05-12 21:56:13+00:00","58431219","https://go.centaurlabs.com/task/5166/case/25734147","Labeled","Yes","3","'b'","'b'","","0.333","","'b'","1","0.01","'c'","1","0.01","'d'","1","0.01","'a'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734148","ID151","2025-05-12 21:56:13+00:00","58431218","https://go.centaurlabs.com/task/5166/case/25734148","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'a'","1","0.01","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734149","ID149","2025-05-12 21:56:13+00:00","58431217","https://go.centaurlabs.com/task/5166/case/25734149","Labeled","Yes","3","'a'","'a'","","0.333","","'a'","1","0.01","'c'","1","0.01","'d'","1","0.01","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734150","ID146","2025-05-12 21:56:13+00:00","58431216","https://go.centaurlabs.com/task/5166/case/25734150","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'a'","1","0.01","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734151","ID144","2025-05-12 21:56:13+00:00","58431215","https://go.centaurlabs.com/task/5166/case/25734151","Labeled","Yes","3","'e'","'e'","","1.0","","'e'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'d'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734152","ID140","2025-05-12 21:56:13+00:00","58431214","https://go.centaurlabs.com/task/5166/case/25734152","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734153","ID135","2025-05-12 21:56:13+00:00","58431213","https://go.centaurlabs.com/task/5166/case/25734153","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734154","ID133","2025-05-12 21:56:13+00:00","58431212","https://go.centaurlabs.com/task/5166/case/25734154","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734155","ID130","2025-05-12 21:56:13+00:00","58431211","https://go.centaurlabs.com/task/5166/case/25734155","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'d'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734156","ID116","2025-05-12 21:56:13+00:00","58431210","https://go.centaurlabs.com/task/5166/case/25734156","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'c'","1","0.01","'a'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734157","ID114","2025-05-12 21:56:13+00:00","58431209","https://go.centaurlabs.com/task/5166/case/25734157","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'d'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734158","ID112","2025-05-12 21:56:13+00:00","58431208","https://go.centaurlabs.com/task/5166/case/25734158","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734159","ID109","2025-05-12 21:56:13+00:00","58431207","https://go.centaurlabs.com/task/5166/case/25734159","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734160","ID107","2025-05-12 21:56:13+00:00","58431206","https://go.centaurlabs.com/task/5166/case/25734160","Labeled","Yes","3","'a'","'a'","","1.0","","'a'","3","0.03","'b'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734161","ID098","2025-05-12 21:56:13+00:00","58431205","https://go.centaurlabs.com/task/5166/case/25734161","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734162","ID090","2025-05-12 21:56:13+00:00","58431204","https://go.centaurlabs.com/task/5166/case/25734162","Labeled","Yes","4","'d'","'d'","","1.0","","'d'","4","0.04","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734163","ID087","2025-05-12 21:56:13+00:00","58431203","https://go.centaurlabs.com/task/5166/case/25734163","Labeled","Yes","3","'a'","'a'","","0.667","","'a'","2","0.02","'c'","1","0.01","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734164","ID086","2025-05-12 21:56:13+00:00","58431202","https://go.centaurlabs.com/task/5166/case/25734164","Labeled","Yes","3","'a'","'a'","","0.333","","'a'","1","0.01","'d'","1","0.01","'h'","1","0.01","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734165","ID082","2025-05-12 21:56:13+00:00","58431201","https://go.centaurlabs.com/task/5166/case/25734165","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'b'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734166","ID063","2025-05-12 21:56:13+00:00","58431200","https://go.centaurlabs.com/task/5166/case/25734166","Labeled","Yes","3","'a'","'a'","","0.333","","'a'","1","0.01","'i'","1","0.01","'j'","1","0.01","'b'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","","","[]","[{'messages': ['based on my knowledge I am not even sure what this question is even remotely getting at'], 'labeler_id': 591931}, {'messages': ['Not enough relevant information for this case'], 'labeler_id': 589534}]","","","","","","","","[]"
"25734167","ID049","2025-05-12 21:56:13+00:00","58431199","https://go.centaurlabs.com/task/5166/case/25734167","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734168","ID038","2025-05-12 21:56:13+00:00","58431198","https://go.centaurlabs.com/task/5166/case/25734168","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734169","ID036","2025-05-12 21:56:13+00:00","58431197","https://go.centaurlabs.com/task/5166/case/25734169","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'b'","1","0.01","'a'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734170","ID035","2025-05-12 21:56:13+00:00","58431196","https://go.centaurlabs.com/task/5166/case/25734170","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'a'","1","0.01","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734171","ID032","2025-05-12 21:56:13+00:00","58431195","https://go.centaurlabs.com/task/5166/case/25734171","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'b'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734172","ID031","2025-05-12 21:56:13+00:00","58431194","https://go.centaurlabs.com/task/5166/case/25734172","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'a'","1","0.01","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['not enough info to differentiate tension PTX vs tamponade'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734173","ID027","2025-05-12 21:56:13+00:00","58431193","https://go.centaurlabs.com/task/5166/case/25734173","Labeled","Yes","3","'b'","'b'","","0.333","","'a'","1","0.01","'b'","1","0.01","'d'","1","0.01","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734174","ID025","2025-05-12 21:56:13+00:00","58431192","https://go.centaurlabs.com/task/5166/case/25734174","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734175","ID013","2025-05-12 21:56:13+00:00","58431191","https://go.centaurlabs.com/task/5166/case/25734175","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734176","ID012","2025-05-12 21:56:13+00:00","58431190","https://go.centaurlabs.com/task/5166/case/25734176","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734177","ID010","2025-05-12 21:56:13+00:00","58431189","https://go.centaurlabs.com/task/5166/case/25734177","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734178","ID009","2025-05-12 21:56:13+00:00","58431188","https://go.centaurlabs.com/task/5166/case/25734178","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734179","ID004","2025-05-12 21:56:13+00:00","58431187","https://go.centaurlabs.com/task/5166/case/25734179","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'d'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['Unable to skip following instructions to refresh. Again think question is out of scope of knowledge for medical student'], 'labeler_id': 591931}]","","","","","","","","[]"
"25734180","ID243","2025-05-12 21:56:13+00:00","58431186","https://go.centaurlabs.com/task/5166/case/25734180","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734181","ID241","2025-05-12 21:56:13+00:00","58431185","https://go.centaurlabs.com/task/5166/case/25734181","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734182","ID237","2025-05-12 21:56:13+00:00","58431184","https://go.centaurlabs.com/task/5166/case/25734182","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'b'","1","0.01","'a'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['not enough info - description of skin lesions - THICK is not enough'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734183","ID226","2025-05-12 21:56:13+00:00","58431183","https://go.centaurlabs.com/task/5166/case/25734183","Labeled","Yes","3","'b'","'b'","","0.333","","'a'","1","0.01","'b'","1","0.01","'c'","1","0.01","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['out of scope'], 'labeler_id': 591931}]","","","","","","","","[]"
"25734184","ID215","2025-05-12 21:56:13+00:00","58431182","https://go.centaurlabs.com/task/5166/case/25734184","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'a'","1","0.01","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734185","ID212","2025-05-12 21:56:13+00:00","58431181","https://go.centaurlabs.com/task/5166/case/25734185","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'a'","1","0.01","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734186","ID209","2025-05-12 21:56:13+00:00","58431180","https://go.centaurlabs.com/task/5166/case/25734186","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'d'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['incomplete data - no age sex pmh'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734187","ID208","2025-05-12 21:56:13+00:00","58431179","https://go.centaurlabs.com/task/5166/case/25734187","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'b'","1","0.01","'a'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734188","ID207","2025-05-12 21:56:13+00:00","58431178","https://go.centaurlabs.com/task/5166/case/25734188","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734189","ID206","2025-05-12 21:56:13+00:00","58431177","https://go.centaurlabs.com/task/5166/case/25734189","Labeled","Yes","3","'b'","'b'","","1.0","","'b'","3","0.03","'a'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734190","ID204","2025-05-12 21:56:13+00:00","58431176","https://go.centaurlabs.com/task/5166/case/25734190","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734191","ID200","2025-05-12 21:56:13+00:00","58431175","https://go.centaurlabs.com/task/5166/case/25734191","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'d'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734192","ID195","2025-05-12 21:56:13+00:00","58431174","https://go.centaurlabs.com/task/5166/case/25734192","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734193","ID189","2025-05-12 21:56:13+00:00","58431173","https://go.centaurlabs.com/task/5166/case/25734193","Labeled","Yes","3","'c'","'c'","","0.333","","'b'","1","0.01","'c'","1","0.01","'d'","1","0.01","'a'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734194","ID187","2025-05-12 21:56:13+00:00","58431172","https://go.centaurlabs.com/task/5166/case/25734194","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734195","ID183","2025-05-12 21:56:13+00:00","58431171","https://go.centaurlabs.com/task/5166/case/25734195","Labeled","Yes","3","'a'","'a'","","0.667","","'a'","2","0.02","'c'","1","0.01","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['why is it including the conversion factor for glucose level in mg/dL and hgb a1c?'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734196","ID178","2025-05-12 21:56:13+00:00","58431170","https://go.centaurlabs.com/task/5166/case/25734196","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'a'","1","0.01","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['out of scope'], 'labeler_id': 591931}]","","","","","","","","[]"
"25734197","ID175","2025-05-12 21:56:13+00:00","58431169","https://go.centaurlabs.com/task/5166/case/25734197","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734198","ID159","2025-05-12 21:56:13+00:00","58431168","https://go.centaurlabs.com/task/5166/case/25734198","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'d'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734199","ID158","2025-05-12 21:56:13+00:00","58431167","https://go.centaurlabs.com/task/5166/case/25734199","Labeled","Yes","3","'d'","'d'","","0.333","","'a'","1","0.01","'c'","1","0.01","'d'","1","0.01","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734200","ID155","2025-05-12 21:56:13+00:00","58431166","https://go.centaurlabs.com/task/5166/case/25734200","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'d'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734201","ID154","2025-05-12 21:56:13+00:00","58431165","https://go.centaurlabs.com/task/5166/case/25734201","Labeled","Yes","3","'h'","'h'","","0.667","","'h'","2","0.02","'i'","1","0.01","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","","","[]","[{'messages': ['incomplete info'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734202","ID150","2025-05-12 21:56:13+00:00","58431164","https://go.centaurlabs.com/task/5166/case/25734202","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'d'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734203","ID143","2025-05-12 21:56:13+00:00","58431163","https://go.centaurlabs.com/task/5166/case/25734203","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734204","ID136","2025-05-12 21:56:13+00:00","58431162","https://go.centaurlabs.com/task/5166/case/25734204","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['too verbose'], 'labeler_id': 591924}]","","","","","","","","[]"
"25734205","ID131","2025-05-12 21:56:13+00:00","58431161","https://go.centaurlabs.com/task/5166/case/25734205","Labeled","Yes","3","'c'","'c'","","1.0","","'c'","3","0.03","'a'","0","0.0","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734206","ID129","2025-05-12 21:56:13+00:00","58431160","https://go.centaurlabs.com/task/5166/case/25734206","Labeled","Yes","3","'b'","'b'","","1.0","","'b'","3","0.03","'a'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734207","ID122","2025-05-12 21:56:13+00:00","58431159","https://go.centaurlabs.com/task/5166/case/25734207","Labeled","Yes","3","'a'","'a'","","1.0","","'a'","3","0.03","'b'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734208","ID115","2025-05-12 21:56:13+00:00","58431158","https://go.centaurlabs.com/task/5166/case/25734208","Labeled","Yes","3","'d'","'d'","","1.0","","'d'","3","0.03","'a'","0","0.0","'b'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734209","ID101","2025-05-12 21:56:13+00:00","58431157","https://go.centaurlabs.com/task/5166/case/25734209","Labeled","Yes","3","'h'","'h'","","0.667","","'h'","2","0.02","'b'","1","0.01","'a'","0","0.0","'c'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734210","ID099","2025-05-12 21:56:13+00:00","58431156","https://go.centaurlabs.com/task/5166/case/25734210","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'a'","1","0.01","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734211","ID095","2025-05-12 21:56:13+00:00","58431155","https://go.centaurlabs.com/task/5166/case/25734211","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734212","ID093","2025-05-12 21:56:13+00:00","58431154","https://go.centaurlabs.com/task/5166/case/25734212","Labeled","Yes","3","'d'","'d'","","0.667","","'d'","2","0.02","'c'","1","0.01","'a'","0","0.0","'b'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734213","ID092","2025-05-12 21:56:13+00:00","58431153","https://go.centaurlabs.com/task/5166/case/25734213","Labeled","Yes","3","'a'","'a'","","0.667","","'a'","2","0.02","'c'","1","0.01","'b'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734214","ID089","2025-05-12 21:56:13+00:00","58431152","https://go.centaurlabs.com/task/5166/case/25734214","Labeled","Yes","3","'c'","'c'","","0.667","","'c'","2","0.02","'b'","1","0.01","'a'","0","0.0","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
"25734215","ID080","2025-05-12 21:56:13+00:00","58431151","https://go.centaurlabs.com/task/5166/case/25734215","Labeled","Yes","3","'b'","'b'","","0.667","","'b'","2","0.02","'d'","1","0.01","'a'","0","0.0","'c'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[{'messages': ['out of scope'], 'labeler_id': 591931}]","","","","","","","","[]"
"25734216","ID078","2025-05-12 21:56:13+00:00","58431150","https://go.centaurlabs.com/task/5166/case/25734216","Labeled","Yes","3","'b'","'b'","","0.333","","'a'","1","0.01","'b'","1","0.01","'c'","1","0.01","'d'","0","0.0","'e'","0","0.0","'f'","0","0.0","'g'","0","0.0","'h'","0","0.0","","","[]","[]","","","","","","","","[]"
