QA_ID,Mean_Score,Std_Score,Extracted_Answer,Upper_Threshold,Lower_Threshold,Highly Relevant,Low Relevant,Irrelevant,QA_Index,Ground_Truth_Answer,Answer_Match
MedBullets_df_op4_Q192,19.082593595824726,18.307590667888793,B,37.39018426371352,0.7750029279359332,0.1111111111111111,0.5555555555555556,0.3333333333333333,191,B,True
MedBullets_df_op4_Q193,29.709428235806865,21.504553020978232,D,51.2139812567851,8.204875214828633,0.2222222222222222,0.7777777777777778,0.0,192,B,False
MedBullets_df_op4_Q194,22.642145044285176,25.74245966488695,B,48.38460470917212,-3.1003146206017753,0.18181818181818182,0.45454545454545453,0.36363636363636365,193,C,False
MedBullets_df_op4_Q195,27.751277540643432,22.597647125586292,B,50.34892466622972,5.15363041505714,0.18181818181818182,0.6363636363636364,0.18181818181818182,194,C,False
MedBullets_df_op4_Q196,6.734025214741359,13.923029752491733,NONE,20.65705496723309,-7.189004537750374,0.08333333333333333,0.3333333333333333,0.5833333333333334,195,B,False
MedBullets_df_op4_Q197,17.187711579184178,13.713974611006183,A,30.90168619019036,3.4737369681779953,0.18181818181818182,0.7272727272727273,0.09090909090909091,196,A,True
MedBullets_df_op4_Q198,26.83440732736523,21.848948567257665,A,48.68335589462289,4.985458760107566,0.16666666666666666,0.8333333333333334,0.0,197,D,False
MedBullets_df_op4_Q199,56.70703996850345,12.972088423780965,C,69.67912839228441,43.734951544722485,0.2,0.8,0.0,198,A,False
MedBullets_df_op4_Q200,22.440793768568604,20.645106860743756,A,43.08590062931236,1.795686907824848,0.2,0.6,0.2,199,A,True
MedBullets_df_op4_Q201,25.072996299718216,24.69882187920979,A,49.77181817892801,0.37417442050842453,0.09090909090909091,0.6363636363636364,0.2727272727272727,200,C,False
MedBullets_df_op4_Q202,36.68287657138087,37.10573068150629,C,73.78860725288716,-0.42285411012541374,0.25,0.625,0.125,201,D,False
MedBullets_df_op4_Q203,18.472890854542843,30.07574306994014,A,48.548633924482985,-11.602852215397295,0.09090909090909091,0.6363636363636364,0.2727272727272727,202,D,False
MedBullets_df_op4_Q204,15.931127636958513,14.610531581604107,A,30.54165921856262,1.3205960553544056,0.2727272727272727,0.5454545454545454,0.18181818181818182,203,B,False
MedBullets_df_op4_Q205,15.565208199052384,25.86409588471198,B,41.429304083764364,-10.298887685659595,0.14285714285714285,0.38095238095238093,0.47619047619047616,204,A,False
MedBullets_df_op4_Q206,32.880649323090495,32.945551102622524,A,65.82620042571301,-0.06490177953202902,0.36363636363636365,0.2727272727272727,0.36363636363636365,205,C,False
MedBullets_df_op4_Q207,31.72856635009847,27.782368858959916,C,59.51093520905839,3.946197491138552,0.1111111111111111,0.7777777777777778,0.1111111111111111,206,C,True
MedBullets_df_op4_Q208,23.011921134281707,22.716751951399967,A,45.72867308568168,0.29516918288173954,0.2,0.4,0.4,207,D,False
MedBullets_df_op4_Q209,21.99484406201937,21.367829976613667,A,43.36267403863304,0.6270140854057047,0.14285714285714285,0.5714285714285714,0.2857142857142857,208,D,False
MedBullets_df_op4_Q210,33.17874902719131,29.48245705613249,A,62.6612060833238,3.6962919710588196,0.14285714285714285,0.8571428571428571,0.0,209,B,False
MedBullets_df_op4_Q211,44.344237915655434,26.724231120760287,D,71.06846903641572,17.620006794895147,0.2727272727272727,0.7272727272727273,0.0,210,B,False
MedBullets_df_op4_Q212,26.57368203764525,35.29170072220344,D,61.865382759848686,-8.718018684558189,0.2857142857142857,0.2857142857142857,0.42857142857142855,211,C,False
MedBullets_df_op4_Q213,37.87371280163096,45.95317279349603,A,83.82688559512698,-8.079459991865072,0.2222222222222222,0.5555555555555556,0.2222222222222222,212,D,False
MedBullets_df_op4_Q214,13.96083187983229,13.239515690430146,D,27.200347570262437,0.7213161894021436,0.08333333333333333,0.5833333333333334,0.3333333333333333,213,C,False
MedBullets_df_op4_Q215,31.95724450282207,24.739463969485787,D,56.69670847230786,7.217780533336285,0.18181818181818182,0.7272727272727273,0.09090909090909091,214,C,False
MedBullets_df_op4_Q216,10.83997507878188,11.61782193456042,NONE,22.4577970133423,-0.7778468557785398,0.3333333333333333,0.3333333333333333,0.3333333333333333,215,D,False
MedBullets_df_op4_Q217,12.185585379047309,15.723173134275905,D,27.908758513323214,-3.5375877552285964,0.16666666666666666,0.4166666666666667,0.4166666666666667,216,D,True
MedBullets_df_op4_Q219,11.007710156167256,16.780717113377303,NONE,27.78842726954456,-5.773006957210047,0.18181818181818182,0.36363636363636365,0.45454545454545453,218,A,False
MedBullets_df_op4_Q220,42.819995395512116,25.52792048845087,B,68.34791588396298,17.292074907061245,0.2,0.8,0.0,219,B,True
MedBullets_df_op4_Q221,46.360747913251195,36.06726657957738,A,82.42801449282857,10.293481333673817,0.18181818181818182,0.5454545454545454,0.2727272727272727,220,D,False
MedBullets_df_op4_Q222,41.99966287850183,21.995904227266884,A,63.995567105768714,20.003758651234946,0.16666666666666666,0.75,0.08333333333333333,221,C,False
MedBullets_df_op4_Q223,36.1205960413658,36.430777722476996,NONE,72.5513737638428,-0.31018168111119593,0.16666666666666666,0.5,0.3333333333333333,222,D,False
MedBullets_df_op4_Q224,15.623833282787887,15.186705933045063,A,30.81053921583295,0.4371273497428234,0.15384615384615385,0.5384615384615384,0.3076923076923077,223,C,False
MedBullets_df_op4_Q225,13.021067762854825,19.313447750875685,NONE,32.33451551373051,-6.29237998802086,0.18181818181818182,0.2727272727272727,0.5454545454545454,224,B,False
MedBullets_df_op4_Q226,64.07381136133934,32.011396345649594,C,96.08520770698894,32.062415015689744,0.0,1.0,0.0,225,D,False
MedBullets_df_op4_Q227,17.995271319071392,16.548288896888334,A,34.54356021595973,1.4469824221830585,0.2,0.6,0.2,226,A,True
MedBullets_df_op4_Q228,22.06017133208959,30.700695959257548,A,52.76086729134714,-8.64052462716796,0.2,0.4,0.4,227,C,False
MedBullets_df_op4_Q229,21.236210865300773,23.78008531639367,C,45.01629618169444,-2.543874451092897,0.23076923076923078,0.5384615384615384,0.23076923076923078,228,D,False
MedBullets_df_op4_Q230,26.96923647849981,15.666135013638542,B,42.63537149213835,11.303101464861268,0.0,1.0,0.0,229,A,False
MedBullets_df_op4_Q231,32.474260791069426,23.943364319036174,A,56.417625110105604,8.530896472033252,0.2857142857142857,0.5714285714285714,0.14285714285714285,230,C,False
MedBullets_df_op4_Q232,7.343494897772639,20.770540159295383,NONE,28.114035057068023,-13.427045261522743,0.125,0.0,0.875,231,A,False
MedBullets_df_op4_Q233,24.176083080725807,25.884999595437225,A,50.06108267616303,-1.7089165147114187,0.13333333333333333,0.6,0.26666666666666666,232,C,False
MedBullets_df_op4_Q234,38.52501669617514,26.45939319980926,A,64.9844098959844,12.065623496365884,0.25,0.75,0.0,233,D,False
MedBullets_df_op4_Q235,25.828926996045094,36.57326470772006,B,62.402191703765155,-10.744337711674962,0.1,0.6,0.3,234,A,False
MedBullets_df_op4_Q236,29.95276845965711,29.969012892198492,D,59.9217813518556,-0.01624443254138086,0.14285714285714285,0.8571428571428571,0.0,235,A,False
MedBullets_df_op4_Q237,55.06724119881978,30.436316974580652,B,85.50355817340044,24.630924224239127,0.2,0.8,0.0,236,C,False
MedBullets_df_op4_Q238,33.81012274035554,24.32488922855023,A,58.13501196890577,9.485233511805308,0.1,0.8,0.1,237,B,False
MedBullets_df_op4_Q239,17.139125063669457,16.37023530748746,A,33.509360371156916,0.7688897561819985,0.125,0.625,0.25,238,A,True
MedBullets_df_op4_Q240,26.51811233061128,22.649317186057637,A,49.16742951666892,3.868795144553644,0.125,0.625,0.25,239,C,False
MedBullets_df_op4_Q241,28.93145905542199,28.33969346854667,A,57.27115252396866,0.5917655868753187,0.1,0.7,0.2,240,D,False
MedBullets_df_op4_Q242,34.078354912437824,25.57429212268114,A,59.65264703511896,8.504062789756684,0.16666666666666666,0.8333333333333334,0.0,241,B,False
MedBullets_df_op4_Q243,34.6681040135218,27.438028918628127,C,62.106132932149926,7.230075094893671,0.14285714285714285,0.7142857142857143,0.14285714285714285,242,A,False
MedBullets_df_op4_Q244,45.29247756215258,26.726832579084796,A,72.01931014123737,18.56564498306778,0.16666666666666666,0.6666666666666666,0.16666666666666666,243,A,True
MedBullets_df_op4_Q245,30.438157868088574,27.452439239349506,C,57.89059710743808,2.9857186287390682,0.25,0.5,0.25,244,D,False
MedBullets_df_op4_Q246,23.151287073937194,30.66213914303973,NONE,53.81342621697692,-7.510852069102537,0.16666666666666666,0.5,0.3333333333333333,245,A,False
MedBullets_df_op4_Q247,38.57103226425977,22.479261201480373,D,61.05029346574014,16.091771062779397,0.18181818181818182,0.7272727272727273,0.09090909090909091,246,A,False
MedBullets_df_op4_Q248,22.935861698405564,23.53041596247524,C,46.466277660880806,-0.594554264069675,0.18181818181818182,0.5454545454545454,0.2727272727272727,247,B,False
MedBullets_df_op4_Q249,2.838029525331988,6.21555211424402,NONE,9.053581639576008,-3.3775225889120324,0.2,0.0,0.8,248,B,False
MedBullets_df_op4_Q250,33.22625698638329,28.795758502396325,B,62.022015488779616,4.430498483986966,0.2222222222222222,0.6666666666666666,0.1111111111111111,249,A,False
MedBullets_df_op4_Q251,27.2255752797554,35.83108125131944,A,63.056656531074836,-8.605505971564039,0.09090909090909091,0.6363636363636364,0.2727272727272727,250,C,False
MedBullets_df_op4_Q252,18.35568270306367,23.028408945777937,B,41.384091648841604,-4.6727262427142655,0.1111111111111111,0.5555555555555556,0.3333333333333333,251,A,False
MedBullets_df_op4_Q253,84.51546811824898,3.0385425302998708,C,87.55401064854884,81.47692558794911,0.0,1.0,0.0,252,B,False
MedBullets_df_op4_Q254,58.94853323416297,32.90334740201341,D,91.85188063617639,26.045185832149564,0.2,0.8,0.0,253,D,True
MedBullets_df_op4_Q255,10.873011247355386,17.09804732083652,A,27.971058568191907,-6.225036073481135,0.1111111111111111,0.3333333333333333,0.5555555555555556,254,B,False
MedBullets_df_op4_Q256,28.753931472598854,28.181927266009286,A,56.93585873860814,0.5720042065895683,0.2222222222222222,0.5555555555555556,0.2222222222222222,255,C,False
MedBullets_df_op4_Q257,31.12351809858351,25.466068601388532,C,56.589586699972045,5.657449497194978,0.3333333333333333,0.6666666666666666,0.0,256,D,False
MedBullets_df_op4_Q258,10.380086320804407,18.46241499047497,C,28.842501311279378,-8.082328669670561,0.2222222222222222,0.1111111111111111,0.6666666666666666,257,B,False
MedBullets_df_op4_Q259,68.44391347110685,36.43069817544443,B,104.87461164655127,32.01321529566243,0.3333333333333333,0.6666666666666666,0.0,258,C,False
MedBullets_df_op4_Q260,41.09383089300039,35.057938816732374,B,76.15176970973276,6.035892076268013,0.1111111111111111,0.6666666666666666,0.2222222222222222,259,C,False
MedBullets_df_op4_Q261,37.663275443038785,41.92817732164287,A,79.59145276468166,-4.2649018786040855,0.125,0.875,0.0,260,D,False
MedBullets_df_op4_Q262,36.325743031777016,24.37297777048009,D,60.69872080225711,11.952765261296925,0.25,0.625,0.125,261,A,False
MedBullets_df_op4_Q263,41.81479839612497,32.12028794482159,A,73.93508634094655,9.69451045130338,0.16666666666666666,0.8333333333333334,0.0,262,C,False
MedBullets_df_op4_Q264,20.79386923150124,19.71541659594226,D,40.5092858274435,1.0784526355589819,0.2222222222222222,0.4444444444444444,0.3333333333333333,263,C,False
MedBullets_df_op4_Q265,56.11381261056102,1.6390202779800798,B,57.7528328885411,54.47479233258094,0.0,1.0,0.0,264,D,False
MedBullets_df_op4_Q266,27.985994975858898,33.49647596570585,B,61.48247094156474,-5.5104809898469505,0.125,0.75,0.125,265,A,False
MedBullets_df_op4_Q267,32.93739663608254,33.88973611290914,D,66.82713274899169,-0.9523394768266016,0.125,0.875,0.0,266,B,False
MedBullets_df_op4_Q268,37.29975164690851,51.43115282264356,A,88.73090446955207,-14.13140117573505,0.14285714285714285,0.7142857142857143,0.14285714285714285,267,B,False
MedBullets_df_op4_Q269,17.624272481526287,20.10796754170806,A,37.73224002323435,-2.4836950601817733,0.25,0.5,0.25,268,A,True
MedBullets_df_op4_Q270,32.791284377682054,24.6735022286219,A,57.46478660630395,8.117782149060154,0.125,0.875,0.0,269,D,False
MedBullets_df_op4_Q271,18.928556263444943,19.648651426469524,A,38.57720768991447,-0.7200951630245811,0.1,0.5,0.4,270,A,True
MedBullets_df_op4_Q272,29.638472100648396,26.275342082285054,D,55.91381418293345,3.363130018363343,0.25,0.5,0.25,271,C,False
MedBullets_df_op4_Q273,35.4484035090016,21.51380591456142,A,56.962209423563024,13.93459759444018,0.2222222222222222,0.6666666666666666,0.1111111111111111,272,B,False
MedBullets_df_op4_Q274,24.233010623360915,23.02247837676159,A,47.25548900012251,1.2105322465993247,0.09090909090909091,0.7272727272727273,0.18181818181818182,273,A,True
MedBullets_df_op4_Q275,25.62714417797655,34.74129998592451,NONE,60.36844416390106,-9.114155807947963,0.25,0.75,0.0,274,A,False
MedBullets_df_op4_Q276,28.768820002663194,29.309016103657658,B,58.07783610632085,-0.5401961009944642,0.1111111111111111,0.6666666666666666,0.2222222222222222,275,A,False
MedBullets_df_op4_Q277,39.57169290570084,36.074036132209834,A,75.64572903791068,3.497656773491009,0.23076923076923078,0.6923076923076923,0.07692307692307693,276,D,False
MedBullets_df_op4_Q278,23.05397343783008,30.674110104557595,NONE,53.72808354238768,-7.6201366667275146,0.3,0.2,0.5,277,C,False
MedBullets_df_op4_Q279,36.95590063840946,33.52839985845815,A,70.4843004968676,3.427500779951309,0.125,0.75,0.125,278,C,False
MedBullets_df_op4_Q280,23.345400895653,35.46258909576431,NONE,58.80798999141731,-12.117188200111308,0.2222222222222222,0.2222222222222222,0.5555555555555556,279,C,False
MedBullets_df_op4_Q281,39.151609704884635,22.992549002494723,C,62.14415870737936,16.15906070238991,0.09090909090909091,0.8181818181818182,0.09090909090909091,280,B,False
MedBullets_df_op4_Q282,11.498485923399889,10.925521311681058,NONE,22.424007235080946,0.572964611718831,0.2222222222222222,0.4444444444444444,0.3333333333333333,281,B,False
MedBullets_df_op4_Q283,18.049938548626614,17.83456407680032,A,35.88450262542693,0.2153744718262942,0.14285714285714285,0.42857142857142855,0.42857142857142855,282,A,True
MedBullets_df_op4_Q284,33.81533038277539,23.23911885269081,A,57.05444923546621,10.576211530084581,0.3,0.5,0.2,283,A,True
MedBullets_df_op4_Q285,12.42528430366553,23.73247354396308,NONE,36.15775784762861,-11.307189240297552,0.1,0.2,0.7,284,B,False
MedBullets_df_op4_Q286,43.84938141274886,36.504238904074434,C,80.3536203168233,7.345142508674428,0.125,0.75,0.125,285,D,False
MedBullets_df_op4_Q287,46.29180161026633,21.984622764953553,A,68.27642437521989,24.30717884531278,0.14285714285714285,0.8571428571428571,0.0,286,A,True
MedBullets_df_op4_Q288,6.1760660234204385,16.112007571803286,NONE,22.288073595223725,-9.935941548382846,0.09090909090909091,0.09090909090909091,0.8181818181818182,287,A,False
MedBullets_df_op4_Q289,51.95595158933698,29.887572040481356,A,81.84352362981834,22.068379548855628,0.2857142857142857,0.7142857142857143,0.0,288,A,True
MedBullets_df_op4_Q290,43.0008952818714,34.18065994216694,A,77.18155522403833,8.82023533970446,0.1111111111111111,0.7777777777777778,0.1111111111111111,289,B,False
MedBullets_df_op4_Q291,20.216083393299193,21.517512699616795,NONE,41.73359609291599,-1.3014293063176012,0.2222222222222222,0.3333333333333333,0.4444444444444444,290,A,False
MedBullets_df_op4_Q292,27.705971859953365,20.96007702956373,B,48.6660488895171,6.745894830389634,0.2,0.6,0.2,291,D,False
MedBullets_df_op4_Q293,30.48924007444255,21.811675240114887,A,52.300915314557436,8.677564834327661,0.08333333333333333,0.9166666666666666,0.0,292,A,True
MedBullets_df_op4_Q294,26.584211503925918,30.26045698303577,D,56.84466848696169,-3.676245479109852,0.16666666666666666,0.5,0.3333333333333333,293,C,False
MedBullets_df_op4_Q295,0.6895134535197373,3.0055194641042635,NONE,3.6950329176240007,-2.3160060105845264,0.05263157894736842,0.0,0.9473684210526315,294,A,False
MedBullets_df_op4_Q296,44.30048354936367,43.307083548948135,D,87.6075670983118,0.9934000004155337,0.2857142857142857,0.5714285714285714,0.14285714285714285,295,A,False
MedBullets_df_op4_Q297,49.75158291676673,51.21478977533569,A,100.96637269210242,-1.4632068585689595,0.14285714285714285,0.7142857142857143,0.14285714285714285,296,B,False
MedBullets_df_op4_Q298,30.72885310025951,25.538163498772413,A,56.26701659903192,5.190689601487097,0.1111111111111111,0.7777777777777778,0.1111111111111111,297,C,False
MedBullets_df_op4_Q299,16.364156930841773,16.006467296424763,D,32.37062422726653,0.3576896344170102,0.18181818181818182,0.5454545454545454,0.2727272727272727,298,,False
MedBullets_df_op4_Q300,50.71599159365286,32.67244325042343,A,83.38843484407629,18.043548343229432,0.16666666666666666,0.8333333333333334,0.0,299,,False
MedBullets_df_op4_Q301,8.255524684199994,12.912211392468414,C,21.167736076668408,-4.6566867082684205,0.2,0.3,0.5,300,,False
MedBullets_df_op4_Q302,29.005657082507124,28.529806128277702,B,57.535463210784826,0.47585095422942203,0.18181818181818182,0.45454545454545453,0.36363636363636365,301,,False
MedBullets_df_op4_Q303,41.739326635380266,28.241367261046957,C,69.98069389642723,13.497959374333309,0.2222222222222222,0.6666666666666666,0.1111111111111111,302,,False
MedBullets_df_op4_Q304,30.157630008649896,21.01471119278569,A,51.172341201435586,9.142918815864206,0.25,0.6666666666666666,0.08333333333333333,303,,False
MedBullets_df_op4_Q305,30.703636860509942,25.979202707187863,A,56.682839567697805,4.724434153322079,0.25,0.5,0.25,304,,False
MedBullets_df_op4_Q306,42.97889750101237,28.349782884934694,A,71.32868038594707,14.629114616077675,0.2,0.7,0.1,305,,False
MedBullets_df_op4_Q307,25.329941199804583,20.9968363137333,A,46.326777513537884,4.333104886071283,0.16666666666666666,0.6666666666666666,0.16666666666666666,306,,False
MedBullets_df_op4_Q308,53.55328079241295,41.58098540386831,A,95.13426619628126,11.972295388544637,0.16666666666666666,0.6666666666666666,0.16666666666666666,307,,False
