QA_ID,Mean_Score,Std_Score,Extracted_Answer,Upper_Threshold,Lower_Threshold,Highly Relevant,Low Relevant,Irrelevant,QA_Index,Ground_Truth_Answer,Answer_Match
MedBullets_df_op4_Q192,12.653750120897222,13.304791910270506,B,25.958542031167728,-0.6510417893732843,0.4444444444444444,0.2222222222222222,0.3333333333333333,191,B,True
MedBullets_df_op4_Q193,14.093494975092826,9.023713375359067,A,23.117208350451893,5.0697815997337585,0.5,0.5,0.0,192,B,False
MedBullets_df_op4_Q194,18.060780514175576,15.025510943194563,C,33.08629145737014,3.035269570981013,0.2727272727272727,0.36363636363636365,0.36363636363636365,193,C,True
MedBullets_df_op4_Q195,11.85826364559643,14.383287190735048,B,26.241550836331477,-2.525023545138618,0.5,0.3333333333333333,0.16666666666666666,194,C,False
MedBullets_df_op4_Q196,13.043792652015568,12.562308880655998,C,25.606101532671566,0.48148377135957077,0.08333333333333333,0.3333333333333333,0.5833333333333334,195,B,False
MedBullets_df_op4_Q197,21.53424429748411,12.384524349380548,C,33.91876864686466,9.149719948103563,0.2222222222222222,0.6666666666666666,0.1111111111111111,196,A,False
MedBullets_df_op4_Q198,8.144259335543147,14.960131121704213,NONE,23.104390457247362,-6.8158717861610665,0.4166666666666667,0.5833333333333334,0.0,197,D,False
MedBullets_df_op4_Q199,48.101242706614485,26.15242315486478,C,74.25366586147926,21.948819551749704,0.2,0.8,0.0,198,A,False
MedBullets_df_op4_Q200,4.562688222244936,7.748425153283801,D,12.311113375528738,-3.185736931038865,0.7,0.1,0.2,199,A,False
MedBullets_df_op4_Q201,13.365654286738124,13.757132829305089,B,27.122787116043213,-0.3914785425669649,0.45454545454545453,0.2727272727272727,0.2727272727272727,200,C,False
MedBullets_df_op4_Q202,13.49027956710903,10.068598736553822,B,23.55887830366285,3.421680830555207,0.8333333333333334,0.0,0.16666666666666666,201,D,False
MedBullets_df_op4_Q203,15.944376162676138,17.108769521778683,C,33.05314568445482,-1.1643933591025455,0.18181818181818182,0.5454545454545454,0.2727272727272727,202,D,False
MedBullets_df_op4_Q204,10.06265404700338,12.832991184802589,D,22.895645231805968,-2.77033713779921,0.2727272727272727,0.5454545454545454,0.18181818181818182,203,B,False
MedBullets_df_op4_Q205,6.049915650095936,13.877527699892328,NONE,19.927443349988263,-7.827612049796392,0.23809523809523808,0.2857142857142857,0.47619047619047616,204,A,False
MedBullets_df_op4_Q206,25.370879365240445,24.07037120993846,A,49.441250575178906,1.3005081553019835,0.36363636363636365,0.2727272727272727,0.36363636363636365,205,C,False
MedBullets_df_op4_Q207,17.06587583558932,31.742816205016748,D,48.80869204060607,-14.676940369427427,0.3,0.6,0.1,206,C,False
MedBullets_df_op4_Q208,8.905719679671332,11.125909403291432,NONE,20.031629082962766,-2.2201897236201003,0.6,0.0,0.4,207,D,False
MedBullets_df_op4_Q209,6.308889713463264,12.480784514563508,NONE,18.789674228026772,-6.171894801100244,0.5714285714285714,0.14285714285714285,0.2857142857142857,208,D,False
MedBullets_df_op4_Q210,19.177791698951896,15.775937612824112,B,34.95372931177601,3.401854086127784,0.42857142857142855,0.5714285714285714,0.0,209,B,True
MedBullets_df_op4_Q211,24.035097778276427,17.061880394633896,C,41.096978172910326,6.973217383642531,0.45454545454545453,0.5454545454545454,0.0,210,B,False
MedBullets_df_op4_Q212,10.299025722334983,27.248660807555726,D,37.54768652989071,-16.94963508522074,0.42857142857142855,0.14285714285714285,0.42857142857142855,211,C,False
MedBullets_df_op4_Q213,11.873173695958295,19.134610259577926,B,31.00778395553622,-7.261436563619631,0.3333333333333333,0.4444444444444444,0.2222222222222222,212,D,False
MedBullets_df_op4_Q214,3.286216431643916,3.4429134829109396,NONE,6.729129914554855,-0.15669705126702338,0.6666666666666666,0.0,0.3333333333333333,213,C,False
MedBullets_df_op4_Q215,19.77029075367668,16.87209599520154,C,36.642386748878224,2.898194758475139,0.5,0.4166666666666667,0.08333333333333333,214,C,True
MedBullets_df_op4_Q216,10.683116760498523,8.300003315376522,C,18.983120075875043,2.3831134451220013,0.3333333333333333,0.3333333333333333,0.3333333333333333,215,D,False
MedBullets_df_op4_Q217,13.230264752419274,13.87550370584381,D,27.105768458263086,-0.6452389534245366,0.16666666666666666,0.4166666666666667,0.4166666666666667,216,D,True
MedBullets_df_op4_Q219,13.83047361620118,18.042821746633226,D,31.873295362834405,-4.212348130432046,0.18181818181818182,0.36363636363636365,0.45454545454545453,218,A,False
MedBullets_df_op4_Q220,21.417391840428195,14.978892733174808,B,36.396284573603005,6.438499107253387,0.6666666666666666,0.3333333333333333,0.0,219,B,True
MedBullets_df_op4_Q221,21.381608799416203,20.180192350903614,B,41.561801150319816,1.2014164485125889,0.45454545454545453,0.2727272727272727,0.2727272727272727,220,D,False
MedBullets_df_op4_Q222,13.637549207075907,19.75711143406388,NONE,33.39466064113979,-6.1195622269879735,0.6666666666666666,0.25,0.08333333333333333,221,C,False
MedBullets_df_op4_Q223,29.256777751372216,19.52072460776726,D,48.777502359139476,9.736053143604956,0.5,0.16666666666666666,0.3333333333333333,222,D,True
MedBullets_df_op4_Q224,10.273558547935478,13.414011930203849,C,23.687570478139328,-3.1404533822683707,0.38461538461538464,0.3076923076923077,0.3076923076923077,223,C,True
MedBullets_df_op4_Q225,12.757689253949406,17.129457119038317,C,29.887146372987722,-4.371767865088911,0.2727272727272727,0.18181818181818182,0.5454545454545454,224,B,False
MedBullets_df_op4_Q226,52.67992276376066,20.95817257638238,D,73.63809534014304,31.721750187378277,0.5,0.5,0.0,225,D,True
MedBullets_df_op4_Q227,9.42549895115496,9.550069278504148,D,18.97556822965911,-0.12457032734918805,0.36363636363636365,0.45454545454545453,0.18181818181818182,226,A,False
MedBullets_df_op4_Q228,29.77012114916036,13.88627065445618,C,43.65639180361654,15.88385049470418,0.5,0.0,0.5,227,C,True
MedBullets_df_op4_Q229,9.030416088426122,12.138309881318136,A,21.16872596974426,-3.107893792892014,0.46153846153846156,0.3076923076923077,0.23076923076923078,228,D,False
MedBullets_df_op4_Q230,14.718084003578127,15.100608530495006,C,29.818692534073133,-0.3825245269168782,0.5555555555555556,0.4444444444444444,0.0,229,A,False
MedBullets_df_op4_Q231,21.832760712392083,14.72835101454222,A,36.5611117269343,7.104409697849864,0.5714285714285714,0.2857142857142857,0.14285714285714285,230,C,False
MedBullets_df_op4_Q232,8.658613466488502,11.765029507517738,C,20.423642974006242,-3.1064160410292363,0.125,0.0,0.875,231,A,False
MedBullets_df_op4_Q233,10.114493597051146,17.00266746677824,D,27.117161063829386,-6.888173869727096,0.4666666666666667,0.26666666666666666,0.26666666666666666,232,C,False
MedBullets_df_op4_Q234,9.3967772214893,12.26631970965107,D,21.66309693114037,-2.8695424881617697,0.7777777777777778,0.2222222222222222,0.0,233,D,True
MedBullets_df_op4_Q235,13.641333529526893,16.69085571032951,B,30.332189239856405,-3.0495221808026187,0.3,0.4,0.3,234,A,False
MedBullets_df_op4_Q236,25.31622444795883,31.54760748482361,D,56.863831932782446,-6.231383036864781,0.14285714285714285,0.8571428571428571,0.0,235,A,False
MedBullets_df_op4_Q237,25.67512396834377,22.47840820604576,C,48.153532174389525,3.196715762298009,0.7142857142857143,0.2857142857142857,0.0,236,C,True
MedBullets_df_op4_Q238,14.078451949674507,14.54172902861816,A,28.620180978292666,-0.4632770789436531,0.6,0.3,0.1,237,B,False
MedBullets_df_op4_Q239,21.03618109014883,26.863022662543344,D,47.89920375269217,-5.826841572394514,0.0,0.75,0.25,238,A,False
MedBullets_df_op4_Q240,13.355614313333557,19.345530471487713,NONE,32.70114478482127,-5.989916158154156,0.25,0.5,0.25,239,C,False
MedBullets_df_op4_Q241,8.179162826950865,14.606722978176533,B,22.7858858051274,-6.427560151225668,0.4,0.4,0.2,240,D,False
MedBullets_df_op4_Q242,7.594854693008246,14.249165734492344,A,21.84402042750059,-6.654311041484098,0.625,0.375,0.0,241,B,False
MedBullets_df_op4_Q243,26.16238772132064,15.366466312079426,C,41.528854033400066,10.795921409241215,0.5714285714285714,0.2857142857142857,0.14285714285714285,242,A,False
MedBullets_df_op4_Q244,32.776629200441164,18.29712694297635,D,51.07375614341751,14.479502257464812,0.5,0.3333333333333333,0.16666666666666666,243,A,False
MedBullets_df_op4_Q245,15.189350779920611,19.976301672251996,D,35.16565245217261,-4.786950892331385,0.5555555555555556,0.2222222222222222,0.2222222222222222,244,D,True
MedBullets_df_op4_Q246,42.457013004730634,29.54022156580437,A,71.997234570535,12.916791438926264,0.25,0.25,0.5,245,A,True
MedBullets_df_op4_Q247,19.05510866796013,12.969605276693775,D,32.024713944653904,6.085503391266355,0.5454545454545454,0.36363636363636365,0.09090909090909091,246,A,False
MedBullets_df_op4_Q248,7.837472358758265,10.679440266602796,C,18.516912625361062,-2.8419679078445315,0.36363636363636365,0.36363636363636365,0.2727272727272727,247,B,False
MedBullets_df_op4_Q249,7.423969394854649,14.93258763107987,A,22.35655702593452,-7.508618236225222,0.0,0.2,0.8,248,B,False
MedBullets_df_op4_Q250,20.542739219586526,16.75192870719041,C,37.29466792677694,3.790810512396117,0.2222222222222222,0.6666666666666666,0.1111111111111111,249,A,False
MedBullets_df_op4_Q251,1.6989362731716129,4.15386377803843,C,5.8528000512100435,-2.4549275048668173,0.5454545454545454,0.18181818181818182,0.2727272727272727,250,C,True
MedBullets_df_op4_Q252,14.7968338267897,22.131145898905327,D,36.927979725695025,-7.334312072115628,0.1111111111111111,0.5555555555555556,0.3333333333333333,251,A,False
MedBullets_df_op4_Q253,50.820173476370464,34.049554616266406,A,84.86972809263688,16.770618860104058,0.6666666666666666,0.3333333333333333,0.0,252,B,False
MedBullets_df_op4_Q254,16.685096523830627,11.645670482175847,A,28.330767006006475,5.03942604165478,0.6666666666666666,0.3333333333333333,0.0,253,D,False
MedBullets_df_op4_Q255,15.990143111772458,19.14638335243372,A,35.13652646420618,-3.156240240661262,0.1111111111111111,0.3333333333333333,0.5555555555555556,254,B,False
MedBullets_df_op4_Q256,17.66034584485307,25.32612628204684,A,42.98647212689991,-7.665780437193771,0.2222222222222222,0.5555555555555556,0.2222222222222222,255,C,False
MedBullets_df_op4_Q257,15.931951324132566,13.309765601375032,D,29.241716925507596,2.622185722757534,0.42857142857142855,0.5714285714285714,0.0,256,D,True
MedBullets_df_op4_Q258,14.427750442852705,18.468870151233165,B,32.896620594085874,-4.04111970838046,0.2222222222222222,0.1111111111111111,0.6666666666666666,257,B,True
MedBullets_df_op4_Q259,60.43516940161353,33.01527001297361,B,93.45043941458714,27.41989938863992,0.3333333333333333,0.6666666666666666,0.0,258,C,False
MedBullets_df_op4_Q260,16.338560306713916,15.809721233551151,C,32.14828154026507,0.5288390731627644,0.6666666666666666,0.1111111111111111,0.2222222222222222,259,C,True
MedBullets_df_op4_Q261,17.21182115851175,22.86049881026547,C,40.07231996877722,-5.648677651753719,0.375,0.625,0.0,260,D,False
MedBullets_df_op4_Q262,8.586053752577309,11.580520364895953,C,20.16657411747326,-2.9944666123186447,0.7777777777777778,0.1111111111111111,0.1111111111111111,261,A,False
MedBullets_df_op4_Q263,26.866908890162975,21.949504418444803,B,48.81641330860778,4.9174044717181715,0.42857142857142855,0.5714285714285714,0.0,262,C,False
MedBullets_df_op4_Q264,9.162943508439461,13.272121811164354,D,22.435065319603815,-4.109178302724892,0.4444444444444444,0.2222222222222222,0.3333333333333333,263,C,False
MedBullets_df_op4_Q265,41.24800878675861,11.437918266565838,B,52.68592705332445,29.810090520192773,1.0,0.0,0.0,264,D,False
MedBullets_df_op4_Q266,18.131815401757194,10.22503076158266,D,28.356846163339853,7.906784640174534,0.5,0.3333333333333333,0.16666666666666666,265,A,False
MedBullets_df_op4_Q267,16.051422972803817,17.740003374030724,D,33.79142634683454,-1.6885804012269077,0.125,0.875,0.0,266,B,False
MedBullets_df_op4_Q268,16.355402947450823,16.347639324534136,B,32.703042271984955,0.007763622916687751,0.42857142857142855,0.42857142857142855,0.14285714285714285,267,B,True
MedBullets_df_op4_Q269,11.757709406793133,15.352627194848598,C,27.11033660164173,-3.594917788055465,0.25,0.5,0.25,268,A,False
MedBullets_df_op4_Q270,4.2933286559197885,6.862029055962251,D,11.15535771188204,-2.568700400042463,0.8888888888888888,0.1111111111111111,0.0,269,D,True
MedBullets_df_op4_Q271,3.3440173801881046,6.828275664298455,A,10.17229304448656,-3.4842582841103504,0.6,0.0,0.4,270,A,True
MedBullets_df_op4_Q272,13.25872314226663,18.094725088534563,D,31.35344823080119,-4.836001946267933,0.375,0.375,0.25,271,C,False
MedBullets_df_op4_Q273,18.894299899125432,16.240687840475992,C,35.13498773960143,2.65361205864944,0.5,0.4,0.1,272,B,False
MedBullets_df_op4_Q274,13.950859048443766,16.885627260631683,C,30.836486309075447,-2.934768212187917,0.25,0.5833333333333334,0.16666666666666666,273,A,False
MedBullets_df_op4_Q275,56.51541496184643,20.924663494050936,D,77.44007845589736,35.5907514677955,1.0,0.0,0.0,274,A,False
MedBullets_df_op4_Q276,22.116948095146235,22.873836828385656,A,44.99078492353189,-0.7568887332394212,0.3333333333333333,0.4444444444444444,0.2222222222222222,275,A,True
MedBullets_df_op4_Q277,21.029123195423743,19.740160420246866,B,40.76928361567061,1.288962775176877,0.23076923076923078,0.6923076923076923,0.07692307692307693,276,D,False
MedBullets_df_op4_Q278,16.725464632402588,15.076612187638743,D,31.80207682004133,1.648852444763845,0.3,0.2,0.5,277,C,False
MedBullets_df_op4_Q279,24.67706874154546,26.32169607388428,D,50.99876481542974,-1.6446273323388176,0.125,0.75,0.125,278,C,False
MedBullets_df_op4_Q280,16.098462874866186,19.245740040373573,A,35.34420291523976,-3.1472771655073863,0.2222222222222222,0.2222222222222222,0.5555555555555556,279,C,False
MedBullets_df_op4_Q281,13.796760741825238,14.215288740556348,C,28.012049482381585,-0.41852799873110946,0.6363636363636364,0.2727272727272727,0.09090909090909091,280,B,False
MedBullets_df_op4_Q282,12.780831478072495,11.689585581633361,C,24.470417059705856,1.0912458964391334,0.2222222222222222,0.4444444444444444,0.3333333333333333,281,B,False
MedBullets_df_op4_Q283,29.124169574971326,29.091278180398835,B,58.215447755370164,0.03289139457249135,0.0,0.5714285714285714,0.42857142857142855,282,A,False
MedBullets_df_op4_Q284,24.482186567855756,21.190315959173088,C,45.67250252702884,3.291870608682668,0.3,0.5,0.2,283,A,False
MedBullets_df_op4_Q285,8.269730820718294,14.247924202384038,NONE,22.517655023102332,-5.9781933816657435,0.3,0.0,0.7,284,B,False
MedBullets_df_op4_Q286,27.30856963750204,25.71390375117252,A,53.022473388674555,1.5946658863295191,0.125,0.75,0.125,285,D,False
MedBullets_df_op4_Q287,21.896969820451154,14.356162416615728,A,36.25313223706688,7.5408074038354265,0.75,0.25,0.0,286,A,True
MedBullets_df_op4_Q288,14.539532159029612,16.39754421335455,C,30.937076372384162,-1.8580120543249379,0.09090909090909091,0.09090909090909091,0.8181818181818182,287,A,False
MedBullets_df_op4_Q289,20.148040067977373,21.488660601621085,B,41.636700669598454,-1.3406205336437118,0.42857142857142855,0.5714285714285714,0.0,288,A,False
MedBullets_df_op4_Q290,22.57983827758821,21.606196073546016,C,44.186034351134225,0.9736422040421928,0.3333333333333333,0.5555555555555556,0.1111111111111111,289,B,False
MedBullets_df_op4_Q291,4.432211956827544,9.596443923560045,A,14.02865588038759,-5.164231966732501,0.5555555555555556,0.0,0.4444444444444444,290,A,True
MedBullets_df_op4_Q292,14.590356209777848,15.226267740861053,B,29.8166239506389,-0.6359115310832042,0.45454545454545453,0.36363636363636365,0.18181818181818182,291,D,False
MedBullets_df_op4_Q293,11.242278247330871,11.456444808945465,B,22.698723056276336,-0.21416656161459358,0.6153846153846154,0.38461538461538464,0.0,292,A,False
MedBullets_df_op4_Q294,12.871706506130982,15.259866788555243,A,28.131573294686227,-2.388160282424261,0.3333333333333333,0.3333333333333333,0.3333333333333333,293,C,False
MedBullets_df_op4_Q295,4.747951089203773,8.753327628468845,B,13.50127871767262,-4.005376539265073,0.0,0.05263157894736842,0.9473684210526315,294,A,False
MedBullets_df_op4_Q296,20.640123194167415,43.853755030061706,NONE,64.49387822422912,-23.21363183589429,0.2857142857142857,0.5714285714285714,0.14285714285714285,295,A,False
MedBullets_df_op4_Q297,28.977353241329542,24.67417169417673,A,53.65152493550627,4.3031815471528105,0.2857142857142857,0.5714285714285714,0.14285714285714285,296,B,False
MedBullets_df_op4_Q298,13.995529063460673,14.30522891289973,A,28.3007579763604,-0.30969984943905793,0.5555555555555556,0.3333333333333333,0.1111111111111111,297,C,False
MedBullets_df_op4_Q299,11.040320683248865,10.895902002351127,A,21.936222685599994,0.14441868089773813,0.36363636363636365,0.36363636363636365,0.2727272727272727,298,,False
MedBullets_df_op4_Q300,16.610653029998076,12.993024689998158,B,29.603677719996234,3.617628339999918,0.625,0.375,0.0,299,,False
MedBullets_df_op4_Q301,19.86988275458706,24.51420094269141,A,44.38408369727847,-4.64431818810435,0.0,0.5,0.5,300,,False
MedBullets_df_op4_Q302,3.70468056583178,8.545343101914831,NONE,12.25002366774661,-4.840662536083052,0.6363636363636364,0.0,0.36363636363636365,301,,False
MedBullets_df_op4_Q303,20.493699715356552,24.888897361081625,D,45.382597076438174,-4.395197645725073,0.4,0.5,0.1,302,,False
MedBullets_df_op4_Q304,14.503079079508899,14.886555179338687,C,29.389634258847586,-0.3834760998297888,0.5,0.42857142857142855,0.07142857142857142,303,,False
MedBullets_df_op4_Q305,10.794818439261144,15.49165917182287,D,26.286477611084013,-4.696840732561725,0.5,0.25,0.25,304,,False
MedBullets_df_op4_Q306,17.318642086790426,18.136099688591365,A,35.45474177538179,-0.817457601800939,0.6,0.3,0.1,305,,False
MedBullets_df_op4_Q307,9.802051563380797,15.417554209252234,B,25.21960577263303,-5.615502645871437,0.5714285714285714,0.2857142857142857,0.14285714285714285,306,,False
MedBullets_df_op4_Q308,40.00056005724807,21.697940285957518,C,61.698500343205595,18.302619771290555,0.5,0.3333333333333333,0.16666666666666666,307,,False
