row,col,ppl,data_source_corr
215,High,46.33915710449219,medxpert
215,High,29.619487762451172,medxpert
215,High,66.42778778076172,medxpert
215,High,67.91726684570312,medxpert
215,High,70.2956771850586,medxpert
215,Low,14.852034568786621,medxpert
215,Low,37.02602767944336,medxpert
216,High,9.72805404663086,mmlu
216,High,36.62826919555664,mmlu
216,High,13.604302406311035,mmlu
216,High,9.740927696228027,mmlu
216,Low,121.53941345214844,mmlu
216,Low,35.77429962158203,mmlu
217,High,7.753398418426514,medxpert
217,High,21.951257705688477,medxpert
217,High,4.745265960693359,medxpert
218,High,27.57444190979004,jama
218,High,23.695369720458984,jama
218,High,17.576862335205078,jama
218,High,24.434885025024414,jama
218,High,25.92254066467285,jama
218,High,57.64530563354492,jama
218,High,185.1094512939453,jama
218,High,12.381797790527344,jama
218,Low,21.602834701538086,jama
218,Low,30.84041976928711,jama
218,Low,35.453731536865234,jama
219,High,15.057844161987305,medxpert
219,High,30.47251319885254,medxpert
219,High,75.96569061279297,medxpert
219,Low,55.40064239501953,medxpert
219,Low,376.0370178222656,medxpert
219,Low,22.40668296813965,medxpert
220,High,9.655259132385254,medbullets
220,High,15.177854537963867,medbullets
220,High,63.3035888671875,medbullets
220,High,10.029658317565918,medbullets
220,High,55.455406188964844,medbullets
220,High,6.788642883300781,medbullets
220,Low,151.38063049316406,medbullets
220,Low,12.242789268493652,medbullets
220,Low,5.6053385734558105,medbullets
221,High,9.73817253112793,jama
221,High,31.891611099243164,jama
221,High,35.969749450683594,jama
221,High,28.455249786376953,jama
221,High,43.55138397216797,jama
221,High,96.42607116699219,jama
221,High,143.09007263183594,jama
221,High,29.969131469726562,jama
221,High,70.04409790039062,jama
221,Low,45.759090423583984,jama
221,Low,6.2817301750183105,jama
221,Low,31.035442352294922,jama
221,Low,148.50978088378906,jama
221,Low,476.9827880859375,jama
221,Low,23.72663688659668,jama
222,High,19.35481834411621,medbullets
222,High,11.325810432434082,medbullets
222,High,196.58062744140625,medbullets
222,High,56.970951080322266,medbullets
222,High,32.21440124511719,medbullets
222,Low,38.73584747314453,medbullets
222,Low,36.9290885925293,medbullets
222,Low,5.234864711761475,medbullets
222,Low,45.3903923034668,medbullets
222,Low,62.50787353515625,medbullets
223,High,22.130088806152344,medxpert
223,High,19.363643646240234,medxpert
223,High,51.227020263671875,medxpert
223,High,30.9010066986084,medxpert
223,High,102.224365234375,medxpert
223,High,367.99932861328125,medxpert
223,High,140.94906616210938,medxpert
223,High,396.6412353515625,medxpert
223,High,90.92123413085938,medxpert
223,Low,68.85023498535156,medxpert
223,Low,32.606788635253906,medxpert
223,Low,137.4989776611328,medxpert
223,Low,4.514931678771973,medxpert
223,Low,168.1741485595703,medxpert
223,Low,62.350276947021484,medxpert
223,Low,99.5426254272461,medxpert
223,Low,32.22099685668945,medxpert
224,High,14.571833610534668,jama
224,High,8.660325050354004,jama
224,High,21.88850975036621,jama
224,High,21.4104061126709,jama
224,High,17.839515686035156,jama
224,Low,19.157257080078125,jama
224,Low,47.61967086791992,jama
224,Low,23.56513023376465,jama
224,Low,54.54903030395508,jama
224,Low,30.696989059448242,jama
224,Low,60.508113861083984,jama
224,Low,21.3111515045166,jama
224,Low,169.93922424316406,jama
225,High,10.24583911895752,jama
225,High,40.38650131225586,jama
225,High,185.59706115722656,jama
225,High,148.11827087402344,jama
225,High,70.84228515625,jama
225,High,25.089113235473633,jama
225,High,11.276766777038574,jama
225,High,42.78713607788086,jama
225,High,29.541471481323242,jama
225,High,193.04811096191406,jama
225,High,33.74113845825195,jama
225,High,34.943790435791016,jama
225,Low,31.304201126098633,jama
225,Low,60.869384765625,jama
226,High,12.95669174194336,medbullets
226,High,53.09456253051758,medbullets
226,High,73.11253356933594,medbullets
226,High,20.649524688720703,medbullets
226,High,52.650177001953125,medbullets
226,High,228.1986083984375,medbullets
226,High,11.264593124389648,medbullets
226,High,130.53390502929688,medbullets
226,High,22.884979248046875,medbullets
226,Low,35.059532165527344,medbullets
226,Low,82.252197265625,medbullets
226,Low,7.084251880645752,medbullets
226,Low,6.0117411613464355,medbullets
227,High,12.929640769958496,jama
227,High,48.178401947021484,jama
227,High,31.667224884033203,jama
227,High,47.58163070678711,jama
227,High,43.30009460449219,jama
227,High,39.314735412597656,jama
227,High,37.80995559692383,jama
227,Low,45.39033889770508,jama
227,Low,108.0041275024414,jama
227,Low,56.406917572021484,jama
228,High,12.891834259033203,mmlu
228,High,14.126112937927246,mmlu
228,High,72.62372589111328,mmlu
228,High,16.458393096923828,mmlu
228,High,14.285360336303711,mmlu
228,High,18.32933235168457,mmlu
228,Low,9.88916301727295,mmlu
228,Low,57.41632843017578,mmlu
229,High,13.013405799865723,mmlu
229,High,22.465625762939453,mmlu
229,High,26.040124893188477,mmlu
229,High,51.879669189453125,mmlu
229,High,193.03688049316406,mmlu
229,High,20.115144729614258,mmlu
229,Low,37.45150375366211,mmlu
229,Low,31.01109504699707,mmlu
229,Low,6.648551940917969,mmlu
229,Low,45.14867401123047,mmlu
230,High,14.994415283203125,medbullets
230,High,47.21873474121094,medbullets
230,High,53.11613845825195,medbullets
230,High,34.30950927734375,medbullets
230,High,13.53001880645752,medbullets
230,High,26.693191528320312,medbullets
230,High,108.89720916748047,medbullets
230,Low,97.2050552368164,medbullets
230,Low,6.469473838806152,medbullets
230,Low,6.160556316375732,medbullets
230,Low,88.5494384765625,medbullets
230,Low,80.28038024902344,medbullets
231,High,11.237471580505371,jama
231,High,22.61846351623535,jama
231,High,86.47130584716797,jama
231,High,27.791942596435547,jama
231,High,18.552255630493164,jama
231,High,120.35432434082031,jama
231,High,43.5561637878418,jama
231,High,59.83332061767578,jama
231,High,114.23583984375,jama
231,Low,36.22055435180664,jama
231,Low,29.563575744628906,jama
232,High,19.982465744018555,jama
232,High,33.616268157958984,jama
232,High,12.052250862121582,jama
232,High,50.641483306884766,jama
232,High,131.15545654296875,jama
232,High,250.87416076660156,jama
232,High,135.6872100830078,jama
232,High,34.54356002807617,jama
232,High,393.0995788574219,jama
232,Low,29.35533332824707,jama
232,Low,20.625539779663086,jama
232,Low,14.587713241577148,jama
232,Low,582.9865112304688,jama
232,Low,647.8329467773438,jama
232,Low,71.07046508789062,jama
233,High,18.160581588745117,mmlu
233,High,73.08224487304688,mmlu
233,High,12.789898872375488,mmlu
233,High,39.681453704833984,mmlu
233,Low,7.6461286544799805,mmlu
233,Low,48.89369201660156,mmlu
233,Low,124.04659271240234,mmlu
233,Low,1284.914306640625,mmlu
233,Low,20.461698532104492,mmlu
234,High,12.168998718261719,jama
234,High,24.403667449951172,jama
234,High,27.523923873901367,jama
234,High,13.699710845947266,jama
234,High,14.494026184082031,jama
234,High,233.760498046875,jama
234,High,10.54236125946045,jama
234,High,17.53036117553711,jama
234,High,56.102516174316406,jama
234,High,30.880111694335938,jama
234,High,9.119949340820312,jama
234,Low,12.455469131469727,jama
234,Low,17.281145095825195,jama
235,High,14.55463695526123,medbullets
235,High,33.97750473022461,medbullets
235,High,33.24802780151367,medbullets
235,High,7.43712043762207,medbullets
235,High,59.63669967651367,medbullets
235,Low,39.52385711669922,medbullets
235,Low,9.226805686950684,medbullets
235,Low,5.843315601348877,medbullets
235,Low,669.5731811523438,medbullets
236,High,24.791927337646484,mmlu
236,High,40.08635330200195,mmlu
236,Low,52.69902801513672,mmlu
236,Low,32.997066497802734,mmlu
236,Low,6.343806266784668,mmlu
236,Low,155.55789184570312,mmlu
236,Low,148.97279357910156,mmlu
237,High,17.52230453491211,medxpert
237,High,85.8438491821289,medxpert
237,High,7.947856426239014,medxpert
237,High,65.3465576171875,medxpert
237,Low,55.98998260498047,medxpert
237,Low,112.87001037597656,medxpert
237,Low,26.001567840576172,medxpert
237,Low,59.1716423034668,medxpert
238,High,27.250276565551758,mmlu
238,High,9.76573371887207,mmlu
238,High,80.38066101074219,mmlu
238,High,23.482603073120117,mmlu
238,Low,109.01078033447266,mmlu
239,High,39.2055549621582,medxpert
239,High,129.5103759765625,medxpert
239,High,67.9130630493164,medxpert
239,High,31.026247024536133,medxpert
239,Low,18.072505950927734,medxpert
239,Low,640.9110107421875,medxpert
239,Low,59.77334976196289,medxpert
239,Low,96.4727554321289,medxpert
239,Low,399.56671142578125,medxpert
240,High,17.52562141418457,medxpert
240,High,20.275253295898438,medxpert
240,High,51.83308029174805,medxpert
241,High,10.043951034545898,mmlu
241,High,14.249062538146973,mmlu
241,High,31.911205291748047,mmlu
241,High,24.735078811645508,mmlu
241,Low,14.616453170776367,mmlu
241,Low,28.721698760986328,mmlu
241,Low,56.12860870361328,mmlu
241,Low,57.827396392822266,mmlu
241,Low,92.79901885986328,mmlu
241,Low,63.5029182434082,mmlu
242,High,17.401931762695312,jama
242,High,27.204254150390625,jama
242,High,322.2702941894531,jama
242,High,59.2440299987793,jama
242,High,53.12586212158203,jama
242,High,34.17683029174805,jama
242,High,50.89682388305664,jama
242,High,25.87508201599121,jama
242,High,62.61914825439453,jama
242,High,35.79883575439453,jama
242,Low,47.37044906616211,jama
243,High,38.45420837402344,mmlu
243,High,44.31218719482422,mmlu
243,High,21.111492156982422,mmlu
243,High,46.643714904785156,mmlu
243,High,26.32611083984375,mmlu
243,High,34.33991241455078,mmlu
243,Low,158.95220947265625,mmlu
243,Low,87.93427276611328,mmlu
243,Low,169.3277130126953,mmlu
243,Low,9.982569694519043,mmlu
243,Low,69.67670440673828,mmlu
244,High,11.388063430786133,medxpert
244,High,11.942147254943848,medxpert
244,High,38.67211151123047,medxpert
244,High,18.31324005126953,medxpert
244,Low,115.71134185791016,medxpert
244,Low,15.969710350036621,medxpert
244,Low,7.578998565673828,medxpert
244,Low,43.439491271972656,medxpert
245,High,10.056699752807617,jama
245,High,22.356693267822266,jama
245,High,9.46459674835205,jama
245,High,22.031604766845703,jama
245,High,28.129657745361328,jama
245,High,78.33868408203125,jama
245,Low,13.37973690032959,jama
245,Low,21.58646583557129,jama
246,High,19.869260787963867,medxpert
246,High,16.463424682617188,medxpert
246,High,48.930171966552734,medxpert
246,High,74.19444274902344,medxpert
246,High,30.673168182373047,medxpert
246,High,45.413352966308594,medxpert
246,High,20.103713989257812,medxpert
246,Low,34.14076232910156,medxpert
247,High,18.891185760498047,jama
247,High,93.82089233398438,jama
247,High,88.59467315673828,jama
247,High,24.167234420776367,jama
247,High,18.64750099182129,jama
247,High,32.70984649658203,jama
247,High,98.31519317626953,jama
247,Low,28.652334213256836,jama
247,Low,64.13044738769531,jama
247,Low,52.717838287353516,jama
247,Low,29.81190299987793,jama
247,Low,26.704103469848633,jama
248,High,18.01958656311035,jama
248,High,77.16984558105469,jama
248,High,32.56916809082031,jama
248,High,54.78192138671875,jama
248,High,28.184144973754883,jama
248,High,42.5646858215332,jama
248,High,22.293581008911133,jama
248,High,33.08610916137695,jama
248,High,27.2718563079834,jama
248,High,41.30900573730469,jama
248,Low,20.750276565551758,jama
248,Low,118.58076477050781,jama
249,High,16.14070701599121,medxpert
249,High,110.7302017211914,medxpert
249,High,22.834619522094727,medxpert
249,High,8.26709270477295,medxpert
249,High,33.051544189453125,medxpert
249,High,228.12060546875,medxpert
249,Low,44.94710922241211,medxpert
249,Low,23.499576568603516,medxpert
249,Low,65.32847595214844,medxpert
249,Low,109.84868621826172,medxpert
250,High,15.402443885803223,medxpert
250,High,32.4093017578125,medxpert
250,High,145.4163360595703,medxpert
250,High,12.978826522827148,medxpert
250,High,8.588433265686035,medxpert
250,High,769.7716064453125,medxpert
250,High,5974.83935546875,medxpert
250,High,38.30221939086914,medxpert
250,High,1.0,medxpert
250,High,1.0,medxpert
250,High,120.65904998779297,medxpert
250,High,30.00020980834961,medxpert
250,High,250.49464416503906,medxpert
250,High,37.39668273925781,medxpert
250,High,120.56438446044922,medxpert
250,High,31.034902572631836,medxpert
250,Low,14.286311149597168,medxpert
250,Low,17.932754516601562,medxpert
250,Low,89.77532196044922,medxpert
251,High,13.534152030944824,medxpert
251,High,33.23651885986328,medxpert
251,High,6.997559547424316,medxpert
251,High,44.951717376708984,medxpert
251,Low,51.5072021484375,medxpert
251,Low,143.54527282714844,medxpert
251,Low,22.013032913208008,medxpert
251,Low,40.18700408935547,medxpert
251,Low,4.912693023681641,medxpert
251,Low,28.31432342529297,medxpert
251,Low,204.5808868408203,medxpert
252,High,20.260839462280273,jama
252,High,14.470833778381348,jama
252,High,17.19854164123535,jama
252,High,97.26547241210938,jama
252,High,35.61853790283203,jama
252,High,20.862144470214844,jama
252,Low,19.34612274169922,jama
252,Low,4.973859786987305,jama
252,Low,9.429293632507324,jama
252,Low,8.563984870910645,jama
252,Low,7.1698479652404785,jama
252,Low,72.74436950683594,jama
253,High,15.299270629882812,medxpert
253,High,9.763921737670898,medxpert
253,High,27.368850708007812,medxpert
253,Low,21.02197265625,medxpert
253,Low,4.830135345458984,medxpert
254,High,10.52975845336914,medbullets
254,High,60.06446838378906,medbullets
254,High,24.61637306213379,medbullets
254,High,80.95394897460938,medbullets
254,High,26.943252563476562,medbullets
254,High,105.46273040771484,medbullets
254,High,280.1022644042969,medbullets
254,Low,31.65458106994629,medbullets
254,Low,5.1968092918396,medbullets
255,High,19.284757614135742,medbullets
255,High,7.690792083740234,medbullets
255,High,28.93520164489746,medbullets
255,High,309.6002502441406,medbullets
255,High,5.106922626495361,medbullets
255,Low,47.9340934753418,medbullets
255,Low,23.735984802246094,medbullets
255,Low,8.58245849609375,medbullets
255,Low,21.309476852416992,medbullets
255,Low,18.28692054748535,medbullets
255,Low,34.98155212402344,medbullets
256,High,11.835603713989258,medbullets
256,High,97.52796173095703,medbullets
256,High,59.04075241088867,medbullets
256,High,25.477449417114258,medbullets
256,Low,20.65424156188965,medbullets
256,Low,41.93345642089844,medbullets
256,Low,32.56708526611328,medbullets
256,Low,5.501374244689941,medbullets
257,High,49.86577606201172,jama
257,High,35.22633743286133,jama
257,High,44.64739227294922,jama
257,High,35.42005157470703,jama
257,High,67.634033203125,jama
257,High,5.289802551269531,jama
257,Low,10.532306671142578,jama
257,Low,17.365650177001953,jama
257,Low,20.806480407714844,jama
257,Low,293.91973876953125,jama
257,Low,11.610610008239746,jama
257,Low,54.76092529296875,jama
257,Low,22.00078773498535,jama
258,High,117.14488983154297,mmlu
258,High,30.968454360961914,mmlu
258,High,14.580439567565918,mmlu
258,High,26.82526969909668,mmlu
258,Low,26.361635208129883,mmlu
258,Low,8.616865158081055,mmlu
258,Low,40.39543914794922,mmlu
259,High,46.470008850097656,medxpert
259,High,47.40449905395508,medxpert
259,High,103.71080780029297,medxpert
259,Low,20.385690689086914,medxpert
259,Low,39.401702880859375,medxpert
259,Low,6.07317590713501,medxpert
259,Low,43.051544189453125,medxpert
259,Low,135.60008239746094,medxpert
260,High,15.539977073669434,mmlu
260,High,43.06734085083008,mmlu
260,High,121.09184265136719,mmlu
260,High,138.33627319335938,mmlu
260,High,39.936317443847656,mmlu
260,High,14.82642650604248,mmlu
260,High,18.299970626831055,mmlu
260,Low,32.336883544921875,mmlu
260,Low,25.170812606811523,mmlu
260,Low,304.8215637207031,mmlu
260,Low,10.410079956054688,mmlu
260,Low,34.46784591674805,mmlu
261,High,22.884479522705078,jama
261,High,43.53607940673828,jama
261,High,19.126718521118164,jama
261,High,24.670774459838867,jama
261,Low,16.080812454223633,jama
261,Low,14.086221694946289,jama
261,Low,28.391799926757812,jama
261,Low,8.818758964538574,jama
261,Low,27.71477508544922,jama
261,Low,42.997718811035156,jama
261,Low,40.695899963378906,jama
262,High,12.70860481262207,medxpert
262,High,61.40690231323242,medxpert
262,High,31.962738037109375,medxpert
262,Low,44.326114654541016,medxpert
262,Low,8.782212257385254,medxpert
262,Low,20.725887298583984,medxpert
263,High,11.588465690612793,medxpert
263,High,13.293222427368164,medxpert
263,High,10.191003799438477,medxpert
263,High,40.45542526245117,medxpert
263,High,29.123046875,medxpert
263,High,34.27202224731445,medxpert
263,High,20.137197494506836,medxpert
263,Low,145.7864532470703,medxpert
264,High,20.9045352935791,mmlu
264,High,49.011165618896484,mmlu
264,Low,128.37034606933594,mmlu
265,High,24.115985870361328,mmlu
265,High,92.0956039428711,mmlu
265,High,22.320295333862305,mmlu
265,High,22.44927978515625,mmlu
265,High,24.861568450927734,mmlu
265,Low,24.45807647705078,mmlu
265,Low,79.14118957519531,mmlu
266,High,16.067480087280273,medbullets
266,High,8.065776824951172,medbullets
266,High,13.454318046569824,medbullets
266,High,5.487485885620117,medbullets
266,High,33.30462646484375,medbullets
266,High,21.823415756225586,medbullets
266,Low,616.5300903320312,medbullets
267,High,8.647209167480469,medxpert
267,High,60.74357223510742,medxpert
267,High,231.29293823242188,medxpert
267,High,118.00794219970703,medxpert
267,High,45.24941635131836,medxpert
267,High,50.842430114746094,medxpert
267,High,9.152538299560547,medxpert
267,Low,9.07576847076416,medxpert
268,High,14.088462829589844,mmlu
268,High,33.75705337524414,mmlu
268,High,78.28032684326172,mmlu
268,High,23.49424934387207,mmlu
268,High,44.16069412231445,mmlu
268,High,12.40962028503418,mmlu
268,Low,16.298126220703125,mmlu
268,Low,82.31446075439453,mmlu
269,High,20.104724884033203,medbullets
269,High,33.97394943237305,medbullets
269,High,46.762386322021484,medbullets
269,High,26.418664932250977,medbullets
269,High,13.1233491897583,medbullets
269,High,18.59494400024414,medbullets
269,High,31.846900939941406,medbullets
269,Low,9.413129806518555,medbullets
269,Low,5.053168296813965,medbullets
269,Low,60.89768600463867,medbullets
269,Low,31.370439529418945,medbullets
270,High,14.671730995178223,medxpert
270,High,66.60521697998047,medxpert
270,High,13.308979034423828,medxpert
270,Low,28.51154136657715,medxpert
271,High,31.27599334716797,medxpert
271,High,90.43566131591797,medxpert
271,High,6.304065704345703,medxpert
271,High,58.59227752685547,medxpert
271,Low,71.48174285888672,medxpert
272,High,13.771782875061035,medxpert
272,High,13.164799690246582,medxpert
272,High,82.38765716552734,medxpert
272,High,71.00109100341797,medxpert
272,High,130.8463134765625,medxpert
272,High,57.106727600097656,medxpert
272,High,1.0,medxpert
272,High,1.0,medxpert
272,High,58.59434509277344,medxpert
272,High,147.0426483154297,medxpert
272,High,40.363128662109375,medxpert
272,High,55.12855911254883,medxpert
272,High,7.886159896850586,medxpert
272,High,92.96217346191406,medxpert
272,High,240.89833068847656,medxpert
272,High,1386.2742919921875,medxpert
272,High,17.06688117980957,medxpert
272,High,1100.92529296875,medxpert
272,High,17.278104782104492,medxpert
272,High,365.89404296875,medxpert
272,High,20.054363250732422,medxpert
272,High,4581.06787109375,medxpert
272,High,39.659820556640625,medxpert
272,High,118.32528686523438,medxpert
272,High,31.276626586914062,medxpert
272,High,13.658742904663086,medxpert
272,High,32.73497772216797,medxpert
272,High,23.65595817565918,medxpert
272,Low,12.941446304321289,medxpert
272,Low,23.25026512145996,medxpert
273,High,9.912467002868652,mmlu
273,High,21.314157485961914,mmlu
273,High,57.97417068481445,mmlu
273,High,52.231204986572266,mmlu
273,Low,6.122441291809082,mmlu
274,High,8.86777400970459,mmlu
274,High,18.005529403686523,mmlu
274,High,17.91447639465332,mmlu
274,High,21.89733123779297,mmlu
274,Low,10.917652130126953,mmlu
275,High,19.02781105041504,jama
275,High,15.518157958984375,jama
275,High,20.71303939819336,jama
275,High,40.28987503051758,jama
275,High,41.33087921142578,jama
275,High,31.44327735900879,jama
275,High,63.21788787841797,jama
275,Low,21.3663330078125,jama
275,Low,22.915061950683594,jama
275,Low,120.08999633789062,jama
275,Low,27.014070510864258,jama
275,Low,108.85344696044922,jama
276,High,14.12763500213623,jama
276,High,93.01449584960938,jama
276,High,34.55726623535156,jama
276,High,21.54503059387207,jama
276,High,22.56983757019043,jama
276,High,94.86428833007812,jama
276,High,41.28529739379883,jama
276,Low,33.1828498840332,jama
276,Low,310.24737548828125,jama
276,Low,27.526660919189453,jama
276,Low,195.75335693359375,jama
276,Low,45.88822555541992,jama
276,Low,113.39366149902344,jama
276,Low,18.769447326660156,jama
276,Low,35.45252990722656,jama
276,Low,81.28946685791016,jama
277,High,21.700008392333984,jama
277,High,6.863862991333008,jama
277,High,27.77729606628418,jama
277,High,4.085002899169922,jama
277,High,31.73638153076172,jama
277,Low,21.020158767700195,jama
277,Low,22.72161865234375,jama
277,Low,17.357379913330078,jama
277,Low,51.55064392089844,jama
277,Low,28.391799926757812,jama
277,Low,37.145545959472656,jama
277,Low,29.183759689331055,jama
277,Low,59.23442840576172,jama
278,High,30.94232177734375,medxpert
278,High,73.43090057373047,medxpert
278,High,27.783376693725586,medxpert
278,High,25.7252254486084,medxpert
278,High,87.31135559082031,medxpert
278,High,48.15958786010742,medxpert
279,High,16.522920608520508,mmlu
279,High,19.517892837524414,mmlu
279,High,20.24962043762207,mmlu
279,Low,55.03980255126953,mmlu
280,High,14.362271308898926,mmlu
280,High,30.949630737304688,mmlu
280,High,13.607640266418457,mmlu
280,High,39.09785461425781,mmlu
280,Low,9.600922584533691,mmlu
280,Low,19.309795379638672,mmlu
280,Low,82.31446075439453,mmlu
281,High,15.633337020874023,mmlu
281,High,15.884324073791504,mmlu
281,High,38.75548553466797,mmlu
281,Low,15.459733963012695,mmlu
281,Low,13.312975883483887,mmlu
281,Low,39.795989990234375,mmlu
281,Low,51.4921989440918,mmlu
281,Low,19.739686965942383,mmlu
281,Low,28.576940536499023,mmlu
281,Low,70.90409088134766,mmlu
282,High,9.690248489379883,medxpert
282,High,24.089292526245117,medxpert
282,High,46.14316940307617,medxpert
282,High,24.00465965270996,medxpert
282,High,41.850677490234375,medxpert
282,High,37.350730895996094,medxpert
282,Low,71.798583984375,medxpert
282,Low,10.058652877807617,medxpert
283,High,14.14436149597168,jama
283,High,25.025501251220703,jama
283,High,58.48405456542969,jama
283,High,44.61532974243164,jama
283,High,37.53061294555664,jama
283,High,31.585086822509766,jama
283,Low,18.37905502319336,jama
283,Low,14.563613891601562,jama
283,Low,47.5533561706543,jama
283,Low,151.72677612304688,jama
283,Low,120.65933227539062,jama
283,Low,23.05240821838379,jama
283,Low,12.015955924987793,jama
283,Low,37.73138427734375,jama
283,Low,297.7603759765625,jama
283,Low,48.200286865234375,jama
284,High,16.887027740478516,medxpert
284,Low,19.946868896484375,medxpert
284,Low,55.05253219604492,medxpert
284,Low,40.40673828125,medxpert
285,High,20.454063415527344,jama
285,High,63.20975112915039,jama
285,High,37.277854919433594,jama
285,High,31.601078033447266,jama
285,High,24.1793212890625,jama
285,High,292.1812438964844,jama
285,High,9.264533042907715,jama
285,High,28.140932083129883,jama
285,High,17.6971492767334,jama
285,High,24.39516830444336,jama
285,Low,66.52034759521484,jama
285,Low,57.00779724121094,jama
285,Low,41.74515151977539,jama
285,Low,5.993769645690918,jama
285,Low,12.649262428283691,jama
285,Low,41.61609649658203,jama
285,Low,214.79624938964844,jama
286,High,11.709017753601074,medbullets
286,High,40.285282135009766,medbullets
286,High,344.0614929199219,medbullets
286,High,31.945131301879883,medbullets
286,High,138.49864196777344,medbullets
286,High,28.275432586669922,medbullets
286,High,26.89776039123535,medbullets
286,High,33.65536880493164,medbullets
286,High,87.71930694580078,medbullets
286,Low,33.50580596923828,medbullets
286,Low,4.901731014251709,medbullets
286,Low,57.65306091308594,medbullets
287,High,17.76072883605957,mmlu
287,High,46.61539840698242,mmlu
287,High,105.99880981445312,mmlu
287,High,36.109291076660156,mmlu
287,Low,40.15605926513672,mmlu
288,High,48.627784729003906,medxpert
288,High,60.711341857910156,medxpert
288,High,17.49263572692871,medxpert
288,Low,18.10622787475586,medxpert
288,Low,144.42581176757812,medxpert
289,High,9.828275680541992,jama
289,High,26.16938591003418,jama
289,High,25.220901489257812,jama
289,High,78.59663391113281,jama
289,High,16.355714797973633,jama
289,High,23.68157196044922,jama
289,Low,106.30955505371094,jama
289,Low,124.23796844482422,jama
289,Low,17.8536434173584,jama
289,Low,100.36454010009766,jama
289,Low,29.547924041748047,jama
289,Low,151.82664489746094,jama
289,Low,47.08091354370117,jama
290,High,15.147296905517578,jama
290,High,46.02315902709961,jama
290,High,87.61709594726562,jama
290,High,26.849294662475586,jama
290,High,89.8289794921875,jama
290,High,173.39230346679688,jama
290,High,18.761966705322266,jama
290,High,48.09368133544922,jama
290,Low,6.380671501159668,jama
290,Low,13.448732376098633,jama
291,High,21.82444953918457,medxpert
291,High,46.68973922729492,medxpert
291,High,19.529953002929688,medxpert
291,Low,12.842425346374512,medxpert
291,Low,9.52234935760498,medxpert
291,Low,129.44825744628906,medxpert
292,High,7.5794267654418945,medbullets
292,High,63.055320739746094,medbullets
292,High,17.847009658813477,medbullets
292,High,5.576764106750488,medbullets
292,High,24.05261993408203,medbullets
292,Low,63.5483512878418,medbullets
292,Low,35.016319274902344,medbullets
292,Low,46.83168411254883,medbullets
292,Low,62.97052764892578,medbullets
293,High,19.13965606689453,jama
293,High,29.371971130371094,jama
293,High,25.71236228942871,jama
293,High,14.860636711120605,jama
293,High,12.217071533203125,jama
293,High,8.043807029724121,jama
293,High,17.90542984008789,jama
293,Low,47.19608688354492,jama
293,Low,32.968231201171875,jama
294,High,12.470502853393555,medxpert
294,High,31.765579223632812,medxpert
294,High,17.17587661743164,medxpert
294,High,16.353179931640625,medxpert
294,High,30.93451690673828,medxpert
295,High,12.957396507263184,mmlu
295,High,11.912572860717773,mmlu
295,High,18.84738540649414,mmlu
295,Low,46.047393798828125,mmlu
296,High,18.255817413330078,jama
296,High,29.140661239624023,jama
296,High,50.02245330810547,jama
296,High,38.01399230957031,jama
296,High,44.20989990234375,jama
296,High,13.103886604309082,jama
296,High,60.22886276245117,jama
296,High,602.0801391601562,jama
296,Low,34.097904205322266,jama
297,High,16.082557678222656,medxpert
297,High,37.21414566040039,medxpert
297,Low,202.61912536621094,medxpert
297,Low,25.024673461914062,medxpert
297,Low,5.141173839569092,medxpert
297,Low,33.03470230102539,medxpert
297,Low,40.9254150390625,medxpert
298,High,21.208189010620117,jama
298,High,30.778230667114258,jama
298,High,49.9444694519043,jama
298,High,39.43132400512695,jama
298,High,35.12947463989258,jama
298,High,35.36528015136719,jama
298,High,90.4992904663086,jama
298,Low,16.58409309387207,jama
298,Low,20.970561981201172,jama
299,High,12.288515090942383,medbullets
299,High,26.522342681884766,medbullets
299,High,69.76719665527344,medbullets
299,High,56.83549880981445,medbullets
299,High,11.70627498626709,medbullets
299,Low,6.279516220092773,medbullets
299,Low,5.0322699546813965,medbullets
299,Low,67.60363006591797,medbullets
299,Low,54.595924377441406,medbullets
299,Low,99.16551208496094,medbullets
300,High,7.493049621582031,mmlu
300,High,28.67652702331543,mmlu
300,High,62.2895393371582,mmlu
300,High,7.73613166809082,mmlu
300,Low,26.216447830200195,mmlu
300,Low,45.14867401123047,mmlu
301,High,18.58209228515625,medxpert
301,High,39.69298553466797,medxpert
301,High,78.49247741699219,medxpert
301,High,44.79850387573242,medxpert
301,High,23.373544692993164,medxpert
301,Low,487.34136962890625,medxpert
301,Low,14.821898460388184,medxpert
301,Low,13.671175956726074,medxpert
301,Low,113.311767578125,medxpert
301,Low,1.0,medxpert
301,Low,13.235602378845215,medxpert
301,Low,1.0,medxpert
301,Low,1.0,medxpert
301,Low,289.44598388671875,medxpert
301,Low,84.18424224853516,medxpert
301,Low,250.49464416503906,medxpert
301,Low,498.1680603027344,medxpert
301,Low,56.30149841308594,medxpert
301,Low,987.8272094726562,medxpert
301,Low,53.169944763183594,medxpert
301,Low,41.052486419677734,medxpert
301,Low,76.32914733886719,medxpert
301,Low,29.21449089050293,medxpert
302,High,19.599754333496094,jama
302,High,22.469911575317383,jama
302,High,33.37615203857422,jama
302,High,29.948511123657227,jama
302,High,48.64535140991211,jama
302,High,71.94873046875,jama
302,High,48.00370788574219,jama
302,Low,23.24199676513672,jama
302,Low,14.845441818237305,jama
302,Low,123.41654205322266,jama
302,Low,26.619291305541992,jama
302,Low,39.68220138549805,jama
