QA_ID,Mean_Score,Std_Score,Extracted_Answer,Upper_Threshold,Lower_Threshold,Highly Relevant,Low Relevant,Irrelevant,data_source,QA_Index,Ground_Truth_Answer,Answer_Match
Merge_Q1091,23.353515038186504,24.407329032907175,B,47.76084407109368,-1.0538139947206702,0.3333333333333333,0.3333333333333333,0.3333333333333333,medxpert,1090,B,True
Merge_Q1092,16.569291046804643,18.786068836667784,C,35.35535988347243,-2.2167777898631407,0.14285714285714285,0.42857142857142855,0.42857142857142855,jama,1091,C,True
Merge_Q1093,15.06529080637287,14.383172187466604,B,29.448462993839474,0.6821186189062658,0.0,0.6666666666666666,0.3333333333333333,medxpert,1092,C,False
Merge_Q1094,19.05869488267604,25.842238288322456,C,44.9009331709985,-6.783543405646416,0.15384615384615385,0.46153846153846156,0.38461538461538464,medxpert,1093,C,True
Merge_Q1095,19.87701857304018,54.0797964996541,D,73.95681507269428,-34.20277792661392,0.06666666666666667,0.3333333333333333,0.6,jama,1094,D,True
Merge_Q1096,21.941863785124976,28.29970390259999,C,50.24156768772497,-6.357840117475014,0.08333333333333333,0.6666666666666666,0.25,medxpert,1095,C,True
Merge_Q1097,34.38836428327732,22.26472563952011,A,56.65308992279743,12.12363864375721,0.2,0.8,0.0,medxpert,1096,A,True
Merge_Q1098,8.24966166186612,12.396667276466113,B,20.646328938332232,-4.147005614599992,0.18181818181818182,0.2727272727272727,0.5454545454545454,medxpert,1097,A,False
Merge_Q1099,10.445156983528639,14.00436849748088,A,24.44952548100952,-3.559211513952242,0.125,0.75,0.125,medxpert,1098,A,True
Merge_Q1100,42.25682003165591,25.531454984990866,C,67.78827501664678,16.725365046665047,0.0,1.0,0.0,medxpert,1099,D,False
Merge_Q1101,15.324946953741108,9.539360185535521,C,24.86430713927663,5.785586768205587,0.2222222222222222,0.6666666666666666,0.1111111111111111,medxpert,1100,C,True
Merge_Q1102,13.052200736018367,15.165757309559268,C,28.217958045577635,-2.113556573540901,0.125,0.5,0.375,medxpert,1101,B,False
Merge_Q1103,19.220516492027446,13.132940770033445,D,32.35345726206089,6.087575721994002,0.2222222222222222,0.5555555555555556,0.2222222222222222,jama,1102,D,True
Merge_Q1104,5.865229969744796,11.562057337687198,D,17.427287307431996,-5.696827367942403,0.14285714285714285,0.2857142857142857,0.5714285714285714,jama,1103,D,True
Merge_Q1105,11.489623622442176,13.593790333002945,B,25.08341395544512,-2.1041667105607686,0.1,0.5,0.4,medxpert,1104,B,True
Merge_Q1106,13.501659809842174,19.207350884887216,B,32.709010694729386,-5.705691075045042,0.16666666666666666,0.4166666666666667,0.4166666666666667,medxpert,1105,D,False
Merge_Q1107,4.946507007389323,5.848091004905231,B,10.794598012294554,-0.9015839975159077,0.3076923076923077,0.15384615384615385,0.5384615384615384,medxpert,1106,C,False
Merge_Q1108,5.207937405601036,11.686166825131187,C,16.89410423073222,-6.478229419530151,0.17647058823529413,0.058823529411764705,0.7647058823529411,medxpert,1107,C,True
Merge_Q1109,24.102968142699407,38.272290157415,D,62.37525830011441,-14.169322014715593,0.125,0.75,0.125,mmlu,1108,A,False
Merge_Q1110,29.963054934260082,56.31993314069244,D,86.28298807495253,-26.35687820643236,0.09090909090909091,0.36363636363636365,0.5454545454545454,medxpert,1109,D,True
Merge_Q1111,24.85873675357014,14.075011782686014,A,38.933748536256154,10.783724970884125,0.14285714285714285,0.8571428571428571,0.0,medxpert,1110,A,True
Merge_Q1112,11.297741525996349,15.101970224795409,A,26.39971175079176,-3.8042286987990597,0.08333333333333333,0.5833333333333334,0.3333333333333333,jama,1111,B,False
Merge_Q1113,16.95058217167105,24.815152316689414,B,41.765734488360465,-7.864570145018362,0.16666666666666666,0.5,0.3333333333333333,medxpert,1112,A,False
Merge_Q1114,4.383757845396255,7.7467372608312095,C,12.130495106227464,-3.362979415434954,0.08333333333333333,0.3333333333333333,0.5833333333333334,medxpert,1113,C,True
Merge_Q1115,8.99874534519616,10.333572300174758,D,19.332317645370917,-1.334826954978599,0.14285714285714285,0.5,0.35714285714285715,jama,1114,D,True
Merge_Q1116,12.971130036767121,15.88862486562959,D,28.85975490239671,-2.917494828862468,0.16666666666666666,0.5,0.3333333333333333,medxpert,1115,D,True
Merge_Q1117,26.329857234357362,19.272090413792842,D,45.6019476481502,7.05776682056452,0.2857142857142857,0.7142857142857143,0.0,medxpert,1116,D,True
Merge_Q1118,6.315666591490263,13.549632127552487,NONE,19.865298719042748,-7.2339655360622235,0.16666666666666666,0.16666666666666666,0.6666666666666666,medxpert,1117,C,False
Merge_Q1119,32.62913733572536,27.983992330565933,C,60.61312966629129,4.645145005159428,0.2,0.6,0.2,medxpert,1118,B,False
Merge_Q1120,7.286119877205633,11.337024433491504,B,18.623144310697135,-4.050904556285871,0.18181818181818182,0.36363636363636365,0.45454545454545453,jama,1119,B,True
Merge_Q1121,29.678672865746183,41.97198167997262,B,71.65065454571881,-12.293308814226439,0.0,0.5,0.5,medxpert,1120,B,True
Merge_Q1122,19.423146630669976,21.322087920040516,A,40.74523455071049,-1.8989412893705406,0.2727272727272727,0.45454545454545453,0.2727272727272727,medxpert,1121,A,True
Merge_Q1123,23.606322747609628,21.398105797812306,B,45.00442854542193,2.208216949797322,0.2857142857142857,0.5714285714285714,0.14285714285714285,medxpert,1122,D,False
Merge_Q1124,17.598709992690136,24.814457185367647,C,42.41316717805778,-7.215747192677512,0.1111111111111111,0.6666666666666666,0.2222222222222222,medxpert,1123,A,False
Merge_Q1125,16.758324415716498,25.927210754208083,A,42.68553516992458,-9.168886338491586,0.08333333333333333,0.6666666666666666,0.25,medxpert,1124,A,True
Merge_Q1126,10.889034423538417,14.17165855357066,B,25.060692977109078,-3.282624130032243,0.1,0.4,0.5,medxpert,1125,A,False
Merge_Q1127,41.03250235270101,27.578639186690587,A,68.6111415393916,13.453863166010422,0.14285714285714285,0.7142857142857143,0.14285714285714285,jama,1126,B,False
Merge_Q1128,2.997257079525518,8.71589811100106,NONE,11.713155190526578,-5.718641031475542,0.125,0.0,0.875,medxpert,1127,D,False
Merge_Q1129,26.078102720812243,18.71169738481294,A,44.78980010562518,7.366405335999303,0.16666666666666666,0.6666666666666666,0.16666666666666666,jama,1128,A,True
Merge_Q1130,13.70727336524758,21.05536596774295,A,34.76263933299053,-7.34809260249537,0.1111111111111111,0.5555555555555556,0.3333333333333333,medbullets,1129,C,False
Merge_Q1131,16.9495181980289,12.679430920572955,B,29.628949118601856,4.270087277455946,0.14285714285714285,0.7142857142857143,0.14285714285714285,jama,1130,B,True
Merge_Q1132,19.186286005588478,13.37595352129929,B,32.562239526887765,5.810332484289187,0.3333333333333333,0.6666666666666666,0.0,mmlu,1131,B,True
Merge_Q1133,25.72197467027766,22.07692656505973,C,47.79890123533739,3.6450481052179313,0.25,0.75,0.0,medxpert,1132,C,True
Merge_Q1134,18.143132829460225,16.846812127392404,B,34.989944956852625,1.2963207020678205,0.25,0.625,0.125,medxpert,1133,B,True
Merge_Q1135,44.63418686694331,57.097357479883776,B,101.73154434682709,-12.463170612940466,0.14285714285714285,0.8571428571428571,0.0,mmlu,1134,B,True
Merge_Q1136,22.820863965528538,16.827671907849496,D,39.64853587337804,5.9931920576790425,0.2857142857142857,0.5714285714285714,0.14285714285714285,jama,1135,D,True
Merge_Q1137,22.601732978493008,19.843975833476563,B,42.44570881196957,2.757757145016445,0.18181818181818182,0.5454545454545454,0.2727272727272727,jama,1136,C,False
Merge_Q1138,9.843103583430706,17.530326091535727,B,27.37342967496643,-7.687222508105021,0.18181818181818182,0.09090909090909091,0.7272727272727273,jama,1137,B,True
Merge_Q1139,20.251254481870944,22.646771286535728,C,42.89802576840667,-2.3955168046647835,0.2222222222222222,0.3333333333333333,0.4444444444444444,medbullets,1138,C,True
Merge_Q1140,7.8609392483345735,17.572026744984818,NONE,25.432965993319392,-9.711087496650244,0.09090909090909091,0.2727272727272727,0.6363636363636364,mmlu,1139,C,False
Merge_Q1141,16.534487100298982,20.436682848805052,C,36.97116994910404,-3.9021957485060703,0.2,0.4,0.4,medxpert,1140,C,True
Merge_Q1142,22.776096489902727,18.8452634193214,A,41.621359909224125,3.9308330705813255,0.16666666666666666,0.6666666666666666,0.16666666666666666,medbullets,1141,A,True
Merge_Q1143,3.4188183427358334,4.834939267586924,NONE,8.253757610322758,-1.4161209248510902,0.0,0.5,0.5,jama,1142,D,False
Merge_Q1144,10.990625713044313,12.296984907169975,D,23.287610620214288,-1.3063591941256618,0.1,0.6,0.3,jama,1143,D,True
Merge_Q1145,32.25664257298913,12.54746593854568,A,44.80410851153481,19.709176634443452,0.25,0.75,0.0,medbullets,1144,A,True
Merge_Q1146,5.789681949003658,5.905995056808297,NONE,11.695677005811955,-0.11631310780463888,0.14285714285714285,0.7142857142857143,0.14285714285714285,medxpert,1145,B,False
Merge_Q1147,16.756812325892888,13.914425994585782,C,30.671238320478672,2.8423863313071056,0.1111111111111111,0.8888888888888888,0.0,mmlu,1146,C,True
Merge_Q1148,45.461904701879845,37.57616094808832,A,83.03806564996816,7.885743753791523,0.2,0.6,0.2,medxpert,1147,A,True
Merge_Q1149,17.240838058211644,10.385901880867728,D,27.62673993907937,6.854936177343916,0.0,1.0,0.0,mmlu,1148,D,True
Merge_Q1150,19.504101407132083,24.44787890131754,B,43.95198030844962,-4.943777494185458,0.125,0.5,0.375,medxpert,1149,B,True
Merge_Q1151,21.765211130038306,45.592669370839715,A,67.35788050087803,-23.82745824080141,0.07692307692307693,0.6153846153846154,0.3076923076923077,medxpert,1150,A,True
Merge_Q1152,13.192591444136838,15.444721512513292,D,28.637312956650128,-2.252130068376454,0.125,0.375,0.5,jama,1151,D,True
Merge_Q1153,18.52237505557403,20.774667852168847,B,39.29704290774288,-2.2522927965948156,0.2,0.4,0.4,medxpert,1152,B,True
Merge_Q1154,21.505562056875906,11.413050965582821,A,32.91861302245873,10.092511091293085,0.3333333333333333,0.6666666666666666,0.0,medxpert,1153,A,True
Merge_Q1155,16.922885987096173,18.06603986618378,B,34.98892585327995,-1.1431538790876061,0.15384615384615385,0.6153846153846154,0.23076923076923078,jama,1154,B,True
Merge_Q1156,8.885461902752649,10.49922609199113,NONE,19.38468799474378,-1.6137641892384806,0.125,0.375,0.5,medxpert,1155,B,False
Merge_Q1157,13.468755568529224,22.855086520072064,D,36.32384208860129,-9.38633095154284,0.18181818181818182,0.2727272727272727,0.5454545454545454,medxpert,1156,A,False
Merge_Q1158,4.092153257595982,14.175634709029461,NONE,18.26778796662544,-10.08348145143348,0.08333333333333333,0.0,0.9166666666666666,medxpert,1157,C,False
Merge_Q1159,19.410577880205704,15.64256410464589,A,35.05314198485159,3.7680137755598135,0.14285714285714285,0.5714285714285714,0.2857142857142857,medxpert,1158,A,True
Merge_Q1160,19.00229222474219,22.69312393065478,A,41.69541615539697,-3.69083170591259,0.09090909090909091,0.45454545454545453,0.45454545454545453,jama,1159,C,False
Merge_Q1161,17.167757573671693,15.26893751752383,A,32.436695091195524,1.8988200561478639,0.2222222222222222,0.4444444444444444,0.3333333333333333,medxpert,1160,B,False
Merge_Q1162,14.856313439788975,23.944468873066253,C,38.800782312855226,-9.088155433277278,0.18181818181818182,0.2727272727272727,0.5454545454545454,medxpert,1161,D,False
Merge_Q1163,31.27858420789342,18.31255834649294,D,49.59114255438636,12.966025861400482,0.16666666666666666,0.8333333333333334,0.0,medxpert,1162,D,True
Merge_Q1164,23.387810000186118,21.17721397433853,B,44.56502397452465,2.210596025847586,0.08333333333333333,0.75,0.16666666666666666,medxpert,1163,B,True
Merge_Q1165,19.26031825198479,15.661617252456693,A,34.92193550444148,3.598700999528095,0.09090909090909091,0.6363636363636364,0.2727272727272727,medxpert,1164,A,True
Merge_Q1166,6.288840161508297,14.460319302882498,B,20.749159464390793,-8.171479141374201,0.1,0.3,0.6,medxpert,1165,A,False
Merge_Q1167,8.05768642266528,13.935959940511266,B,21.993646363176545,-5.878273517845987,0.16666666666666666,0.16666666666666666,0.6666666666666666,jama,1166,D,False
Merge_Q1168,19.06101748799465,30.05006894146355,C,49.1110864294582,-10.9890514534689,0.07692307692307693,0.7692307692307693,0.15384615384615385,medxpert,1167,B,False
Merge_Q1169,27.509655529163265,20.13880391624191,B,47.64845944540517,7.370851612921356,0.25,0.625,0.125,jama,1168,B,True
Merge_Q1170,12.505677952855748,20.12155281018949,C,32.62723076304523,-7.61587485733374,0.08333333333333333,0.4166666666666667,0.5,medbullets,1169,C,True
Merge_Q1171,5.487076996947417,11.1051257026937,NONE,16.592202699641117,-5.618048705746283,0.21428571428571427,0.0,0.7857142857142857,jama,1170,C,False
Merge_Q1172,10.278968387357935,12.450552440933901,NONE,22.729520828291836,-2.171584053575966,0.2,0.3,0.5,medxpert,1171,C,False
Merge_Q1173,14.076213115367047,11.505746693713759,D,25.581959809080807,2.570466421653288,0.23076923076923078,0.46153846153846156,0.3076923076923077,medxpert,1172,B,False
Merge_Q1174,23.30077625962205,21.197278768124608,D,44.49805502774666,2.1034974914974427,0.2,0.6,0.2,medxpert,1173,D,True
Merge_Q1175,29.673964883396636,24.649718473776584,C,54.32368335717322,5.024246409620051,0.125,0.75,0.125,medxpert,1174,C,True
Merge_Q1176,20.166538770415794,18.58160159654245,D,38.74814036695824,1.584937173873346,0.1,0.7,0.2,jama,1175,A,False
Merge_Q1177,9.416300989735607,8.327101325093478,C,17.743402314829083,1.0891996646421287,0.25,0.5,0.25,medxpert,1176,D,False
Merge_Q1178,27.397499357976347,33.05887529269326,C,60.4563746506696,-5.6613759347169115,0.14285714285714285,0.7142857142857143,0.14285714285714285,jama,1177,C,True
Merge_Q1179,18.235812440567187,31.99854685525602,A,50.23435929582321,-13.762734414688833,0.16666666666666666,0.6666666666666666,0.16666666666666666,medxpert,1178,C,False
Merge_Q1180,8.65980937011244,18.50019341924371,NONE,27.16000278935615,-9.840384049131272,0.15384615384615385,0.23076923076923078,0.6153846153846154,medxpert,1179,D,False
Merge_Q1181,29.624806270902816,8.14353123712269,B,37.76833750802551,21.481275033780125,0.25,0.75,0.0,medxpert,1180,B,True
Merge_Q1182,44.49219170760787,27.69195082338104,D,72.18414253098891,16.800240884226834,0.0,1.0,0.0,medxpert,1181,D,True
Merge_Q1183,16.984568152760545,17.47548373362858,C,34.460051886389124,-0.4909155808680339,0.1111111111111111,0.6666666666666666,0.2222222222222222,jama,1182,C,True
Merge_Q1184,6.902033765482169,11.576931203215189,A,18.47896496869736,-4.67489743773302,0.15789473684210525,0.2631578947368421,0.5789473684210527,jama,1183,C,False
Merge_Q1185,16.558224263693056,19.64528826741545,B,36.2035125311085,-3.087064003722393,0.15384615384615385,0.46153846153846156,0.38461538461538464,medxpert,1184,B,True
Merge_Q1186,19.066591491464,21.5985057590468,C,40.6650972505108,-2.5319142675828026,0.09090909090909091,0.5454545454545454,0.36363636363636365,medxpert,1185,B,False
Merge_Q1187,16.171845629588287,13.97073989023393,C,30.142585519822216,2.2011057393543574,0.16666666666666666,0.5,0.3333333333333333,medxpert,1186,C,True
Merge_Q1188,23.145989189621716,19.19535794922533,C,42.34134713884704,3.950631240396387,0.125,0.75,0.125,medxpert,1187,C,True
Merge_Q1189,18.36895290542389,20.066647585970948,D,38.43560049139484,-1.697694680547059,0.2222222222222222,0.4444444444444444,0.3333333333333333,medxpert,1188,D,True
Merge_Q1190,12.226779627614276,20.330079547506692,C,32.55685917512097,-8.103299919892416,0.2222222222222222,0.1111111111111111,0.6666666666666666,medxpert,1189,B,False
Merge_Q1191,11.287703695737598,23.09088035581637,D,34.37858405155397,-11.803176660078773,0.06666666666666667,0.4,0.5333333333333333,mmlu,1190,D,True
Merge_Q1192,24.222837340835156,20.57546402243605,D,44.79830136327121,3.6473733183991044,0.2,0.6,0.2,jama,1191,C,False
Merge_Q1193,19.50532631039807,22.477546873577072,C,41.982873183975144,-2.972220563179004,0.3,0.3,0.4,medbullets,1192,B,False
Merge_Q1194,25.379819247347722,23.11173120803259,C,48.49155045538031,2.2680880393151313,0.18181818181818182,0.5454545454545454,0.2727272727272727,medbullets,1193,C,True
Merge_Q1195,6.904788229887549,12.573559183106257,D,19.478347412993806,-5.668770953218708,0.1,0.35,0.55,jama,1194,D,True
Merge_Q1196,6.425436769688407,10.837675597879358,NONE,17.263112367567764,-4.412238828190951,0.15384615384615385,0.3076923076923077,0.5384615384615384,mmlu,1195,B,False
Merge_Q1197,13.063446326767885,14.997866174407134,B,28.061312501175017,-1.9344198476392496,0.2,0.4,0.4,medxpert,1196,B,True
Merge_Q1198,18.254661064064894,19.44447076263267,C,37.69913182669757,-1.1898096985677746,0.2,0.6,0.2,mmlu,1197,C,True
Merge_Q1199,11.934374112995348,15.421719311294574,D,27.356093424289924,-3.4873451982992254,0.125,0.5,0.375,medxpert,1198,D,True
Merge_Q1200,1.3251871858615827,3.8654440888622528,NONE,5.1906312747238355,-2.54025690300067,0.1111111111111111,0.0,0.8888888888888888,medxpert,1199,D,False
Merge_Q1201,15.636565635850918,18.75026277788317,C,34.38682841373409,-3.113697142032251,0.18181818181818182,0.6363636363636364,0.18181818181818182,medxpert,1200,C,True
Merge_Q1202,7.030526213825065,12.62840865789253,B,19.658934871717594,-5.597882444067465,0.17391304347826086,0.2608695652173913,0.5652173913043478,jama,1201,B,True
Merge_Q1203,16.47506121978955,17.93574745256371,D,34.410808672353255,-1.4606862327741617,0.2,0.6,0.2,medxpert,1202,D,True
Merge_Q1204,10.147488984247827,15.748413394935993,D,25.89590237918382,-5.600924410688165,0.09090909090909091,0.5454545454545454,0.36363636363636365,medxpert,1203,D,True
Merge_Q1205,24.55691857592301,11.85289197201143,C,36.40981054793444,12.704026603911581,0.2,0.8,0.0,jama,1204,D,False
Merge_Q1206,14.541383447368425,22.479493772050045,A,37.020877219418466,-7.93811032468162,0.2222222222222222,0.1111111111111111,0.6666666666666666,medxpert,1205,A,True
Merge_Q1207,24.546049721536143,30.853664523482063,A,55.3997142450182,-6.30761480194592,0.1111111111111111,0.6666666666666666,0.2222222222222222,medxpert,1206,A,True
Merge_Q1208,22.66153104817668,23.55245392296572,B,46.2139849711424,-0.890922874789041,0.25,0.625,0.125,medxpert,1207,B,True
Merge_Q1209,9.361530962361524,11.50606308238843,B,20.867594044749953,-2.1445321200269056,0.21428571428571427,0.35714285714285715,0.42857142857142855,medxpert,1208,A,False
Merge_Q1210,15.92668539916796,17.11838421419423,B,33.04506961336219,-1.1916988150262693,0.1111111111111111,0.6666666666666666,0.2222222222222222,medxpert,1209,B,True
Merge_Q1211,24.699520954714153,16.12276560710884,A,40.82228656182299,8.576755347605314,0.3333333333333333,0.6666666666666666,0.0,medxpert,1210,A,True
Merge_Q1212,25.46774643856709,20.31417448690378,D,45.78192092547087,5.153571951663309,0.25,0.625,0.125,medxpert,1211,B,False
Merge_Q1213,10.690532914743219,17.03504289828769,A,27.725575813030908,-6.344509983544469,0.1,0.5,0.4,jama,1212,A,True
Merge_Q1214,12.005362367940581,16.823019119092514,A,28.828381487033095,-4.817656751151933,0.14285714285714285,0.42857142857142855,0.42857142857142855,jama,1213,A,True
Merge_Q1215,31.824407784848603,45.0065091038248,B,76.8309168886734,-13.182101318976194,0.0,0.5,0.5,medxpert,1214,B,True
Merge_Q1216,8.866162962860873,10.578416314327965,B,19.444579277188836,-1.7122533514670923,0.14285714285714285,0.42857142857142855,0.42857142857142855,medxpert,1215,B,True
Merge_Q1217,14.34968423364156,12.6205582368592,B,26.970242470500757,1.7291259967823596,0.2222222222222222,0.4444444444444444,0.3333333333333333,medxpert,1216,B,True
Merge_Q1218,17.496492153496742,11.485867567732864,A,28.982359721229606,6.010624585763878,0.2727272727272727,0.5454545454545454,0.18181818181818182,medxpert,1217,A,True
Merge_Q1219,20.710918726808615,16.83661775105605,C,37.54753647786467,3.874300975752565,0.2727272727272727,0.5454545454545454,0.18181818181818182,medxpert,1218,A,False
Merge_Q1220,12.23361791371901,13.876155694436926,B,26.109773608155937,-1.642537780717916,0.25,0.5,0.25,medbullets,1219,B,True
Merge_Q1221,7.609436505751904,11.184300478435182,C,18.793736984187085,-3.5748639726832776,0.16666666666666666,0.4166666666666667,0.4166666666666667,jama,1220,A,False
Merge_Q1222,18.82324488750902,13.249835133479998,C,32.07308002098902,5.573409754029022,0.16666666666666666,0.75,0.08333333333333333,mmlu,1221,B,False
Merge_Q1223,6.841865673989797,13.119243705041592,A,19.961109379031388,-6.2773780310517955,0.15384615384615385,0.15384615384615385,0.6923076923076923,medxpert,1222,B,False
Merge_Q1224,13.276312884913484,20.59561277099077,C,33.87192565590425,-7.319299886077285,0.25,0.125,0.625,medxpert,1223,C,True
Merge_Q1225,11.810280240808089,10.924316438664363,D,22.734596679472453,0.8859638021437259,0.18181818181818182,0.45454545454545453,0.36363636363636365,mmlu,1224,D,True
Merge_Q1226,14.384226806311835,14.45118749814309,B,28.835414304454925,-0.0669606918312553,0.25,0.5,0.25,jama,1225,B,True
Merge_Q1227,10.95773581415878,11.490767578905272,B,22.44850339306405,-0.5330317647464913,0.2222222222222222,0.4444444444444444,0.3333333333333333,medbullets,1226,B,True
Merge_Q1228,14.701779339642293,17.39736545817397,C,32.099144797816265,-2.6955861185316756,0.09090909090909091,0.6363636363636364,0.2727272727272727,jama,1227,C,True
Merge_Q1229,11.02852412912017,14.41595179842896,D,25.444475927549128,-3.3874276693087904,0.18181818181818182,0.45454545454545453,0.36363636363636365,medbullets,1228,C,False
Merge_Q1230,9.21458432134455,16.989027554839986,B,26.203611876184535,-7.774443233495436,0.14285714285714285,0.19047619047619047,0.6666666666666666,jama,1229,B,True
Merge_Q1231,27.945892811140787,25.927515865979206,A,53.87340867712,2.018376945161581,0.18181818181818182,0.6363636363636364,0.18181818181818182,medxpert,1230,A,True
Merge_Q1232,14.434228697806631,27.272838908408527,D,41.70706760621516,-12.838610210601896,0.2,0.1,0.7,medxpert,1231,D,True
Merge_Q1233,7.607379708966341,14.12522549205419,A,21.73260520102053,-6.517845783087849,0.15789473684210525,0.21052631578947367,0.631578947368421,medxpert,1232,A,True
Merge_Q1234,3.961957713765951,9.327859014761366,D,13.289816728527317,-5.365901300995414,0.08333333333333333,0.25,0.6666666666666666,medxpert,1233,A,False
Merge_Q1235,28.219584491727673,29.276925096281076,B,57.49650958800875,-1.0573406045534028,0.25,0.5,0.25,medxpert,1234,C,False
Merge_Q1236,23.223495677295535,14.939823920833064,C,38.163319598128595,8.283671756462471,0.1,0.9,0.0,medxpert,1235,D,False
Merge_Q1237,11.238313094363741,18.878494292552762,NONE,30.116807386916506,-7.640181198189021,0.25,0.125,0.625,jama,1236,D,False
Merge_Q1238,7.417609628567244,13.144287304885603,NONE,20.561896933452847,-5.726677676318359,0.1111111111111111,0.2222222222222222,0.6666666666666666,medxpert,1237,B,False
Merge_Q1239,18.747909551765932,12.348347839795908,A,31.096257391561842,6.3995617119700245,0.16666666666666666,0.6666666666666666,0.16666666666666666,jama,1238,A,True
Merge_Q1240,21.176781385616792,16.018682399468354,C,37.195463785085146,5.158098986148438,0.08333333333333333,0.6666666666666666,0.25,medxpert,1239,C,True
Merge_Q1241,6.8721777148225645,12.208105411048708,C,19.080283125871272,-5.335927696226143,0.15789473684210525,0.21052631578947367,0.631578947368421,medxpert,1240,C,True
Merge_Q1242,13.343370990187962,13.884403187489083,D,27.227774177677045,-0.5410321973011207,0.16666666666666666,0.5,0.3333333333333333,jama,1241,D,True
Merge_Q1243,10.222176861076779,15.698989259008819,D,25.921166120085598,-5.47681239793204,0.09090909090909091,0.5454545454545454,0.36363636363636365,medxpert,1242,D,True
Merge_Q1244,22.020238570167418,15.08184551914858,B,37.102084089315994,6.9383930510188385,0.0,0.8333333333333334,0.16666666666666666,medxpert,1243,B,True
Merge_Q1245,22.965948939434533,20.279260334814445,B,43.24520927424898,2.6866886046200875,0.2727272727272727,0.45454545454545453,0.2727272727272727,jama,1244,B,True
Merge_Q1246,18.103112969027638,16.78394788028152,NONE,34.88706084930916,1.319165088746118,0.0,0.6666666666666666,0.3333333333333333,medxpert,1245,C,False
Merge_Q1247,33.30257940729796,28.932273282866532,D,62.234852690164495,4.37030612443143,0.3333333333333333,0.6666666666666666,0.0,medxpert,1246,D,True
Merge_Q1248,7.739205369759157,11.586300622347116,C,19.325505992106272,-3.847095252587959,0.23076923076923078,0.23076923076923078,0.5384615384615384,medxpert,1247,C,True
Merge_Q1249,9.008812532081937,18.633982428828677,D,27.642794960910614,-9.62516989674674,0.18181818181818182,0.18181818181818182,0.6363636363636364,medxpert,1248,C,False
Merge_Q1250,46.82291482751076,25.57302135684317,D,72.39593618435393,21.249893470667587,0.25,0.75,0.0,mmlu,1249,D,True
Merge_Q1251,7.090985755529714,9.198616688461273,D,16.289602443990987,-2.107630932931559,0.18181818181818182,0.5454545454545454,0.2727272727272727,medxpert,1250,D,True
Merge_Q1252,11.528269783489113,14.847103528375083,C,26.375373311864195,-3.3188337448859695,0.23076923076923078,0.3076923076923077,0.46153846153846156,medbullets,1251,C,True
Merge_Q1253,7.4404707989515995,10.843939878124903,A,18.2844106770765,-3.4034690791733038,0.23076923076923078,0.15384615384615385,0.6153846153846154,jama,1252,A,True
Merge_Q1254,13.507131164028166,11.422530424820641,B,24.92966158884881,2.0846007392075254,0.1,0.7,0.2,jama,1253,B,True
Merge_Q1255,10.443976864348803,13.126153145938517,A,23.570130010287322,-2.6821762815897134,0.25,0.5,0.25,medbullets,1254,D,False
Merge_Q1256,12.012733027616049,12.6087994838748,C,24.621532511490848,-0.5960664562587503,0.14285714285714285,0.7142857142857143,0.14285714285714285,medxpert,1255,C,True
Merge_Q1257,7.137699836559074,15.877215899977022,D,23.014915736536096,-8.739516063417948,0.1875,0.125,0.6875,mmlu,1256,D,True
Merge_Q1258,11.394616663151206,12.966418325523554,D,24.36103498867476,-1.5718016623723479,0.2222222222222222,0.4444444444444444,0.3333333333333333,medxpert,1257,C,False
Merge_Q1259,13.593261593827512,16.299231374178355,B,29.892492968005868,-2.705969780350843,0.2,0.5,0.3,mmlu,1258,B,True
Merge_Q1260,30.546182975681152,43.69038810647548,D,74.23657108215663,-13.14420513079433,0.14285714285714285,0.5714285714285714,0.2857142857142857,medxpert,1259,D,True
Merge_Q1261,32.39467224816998,25.365187759837735,C,57.75986000800772,7.029484488332248,0.2857142857142857,0.5714285714285714,0.14285714285714285,jama,1260,A,False
Merge_Q1262,10.31752105785608,17.879303554542375,A,28.196824612398455,-7.561782496686295,0.1,0.6,0.3,medxpert,1261,C,False
Merge_Q1263,21.806711433144812,34.23358661970635,D,56.04029805285116,-12.426875186561539,0.125,0.5,0.375,medxpert,1262,D,True
Merge_Q1264,10.447431637869132,15.040314031932807,NONE,25.48774566980194,-4.592882394063675,0.25,0.125,0.625,medxpert,1263,A,False
Merge_Q1265,8.357835212114875,14.428345199414819,B,22.786180411529692,-6.070509987299944,0.14285714285714285,0.35714285714285715,0.5,medxpert,1264,C,False
Merge_Q1266,6.0710779510141455,15.644448253134094,C,21.71552620414824,-9.573370302119947,0.125,0.125,0.75,jama,1265,A,False
Merge_Q1267,24.539910219709803,15.875899784892281,C,40.415810004602086,8.664010434817522,0.16666666666666666,0.8333333333333334,0.0,medbullets,1266,C,True
Merge_Q1268,29.401330345076833,19.908857048219403,D,49.31018739329623,9.49247329685743,0.16666666666666666,0.6666666666666666,0.16666666666666666,jama,1267,D,True
Merge_Q1269,18.231259468506625,16.20936406693875,A,34.440623535445376,2.0218954015678747,0.125,0.625,0.25,medxpert,1268,A,True
Merge_Q1270,15.037465570813586,26.517937268021665,A,41.55540283883525,-11.48047169720808,0.1875,0.1875,0.625,jama,1269,A,True
Merge_Q1271,18.933187416062125,15.247497995434344,D,34.18068541149647,3.6856894206277815,0.1,0.8,0.1,medxpert,1270,C,False
